Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
greedycost,1,147,-0.016010511056479437,70,206,0.2335454076778004,pointwise_by_region,206.0
greedycost,42,147,-0.016010511056479437,70,213,0.22952468934881176,pointwise_by_region,213.0
greedycost,456,147,-0.016010511056479437,70,208,0.26125229744456235,pointwise_by_region,208.0
greedycost,123,147,-0.016010511056479437,70,215,0.3127812964413912,pointwise_by_region,215.0
greedycost,789,147,-0.016010511056479437,80,228,0.26397378841396046,pointwise_by_region,228.0
greedycost,1,147,-0.016010511056479437,80,213,0.24719438973338426,pointwise_by_region,213.0
greedycost,42,147,-0.016010511056479437,80,225,0.26257040649746455,pointwise_by_region,225.0
greedycost,456,147,-0.016010511056479437,80,218,0.25173417868405057,pointwise_by_region,218.0
greedycost,123,147,-0.016010511056479437,80,221,0.31064417874029604,pointwise_by_region,221.0
greedycost,789,147,-0.016010511056479437,90,243,0.2956184457696013,pointwise_by_region,243.0
greedycost,1,147,-0.016010511056479437,90,223,0.2640658684401712,pointwise_by_region,223.0
greedycost,42,147,-0.016010511056479437,90,235,0.2997424544369657,pointwise_by_region,235.0
greedycost,456,147,-0.016010511056479437,90,229,0.26197231485462635,pointwise_by_region,229.0
greedycost,123,147,-0.016010511056479437,90,228,0.3229014968099472,pointwise_by_region,228.0
greedycost,789,147,-0.016010511056479437,100,251,0.320081806198668,pointwise_by_region,251.0
greedycost,1,147,-0.016010511056479437,100,235,0.29025063971326603,pointwise_by_region,235.0
greedycost,42,147,-0.016010511056479437,100,246,0.2996575211928584,pointwise_by_region,246.0
greedycost,456,147,-0.016010511056479437,100,238,0.2511611462896435,pointwise_by_region,238.0
greedycost,123,147,-0.016010511056479437,100,240,0.3427297519923994,pointwise_by_region,240.0
greedycost,789,147,-0.016010511056479437,110,260,0.31590317337105867,pointwise_by_region,260.0
greedycost,1,147,-0.016010511056479437,110,246,0.2948424508707125,pointwise_by_region,246.0
greedycost,42,147,-0.016010511056479437,110,260,0.33559377801230483,pointwise_by_region,260.0
greedycost,456,147,-0.016010511056479437,110,243,0.24931171281179698,pointwise_by_region,243.0
greedycost,123,147,-0.016010511056479437,110,246,0.33526074664749583,pointwise_by_region,246.0
greedycost,789,147,-0.016010511056479437,120,271,0.31937132947758473,pointwise_by_region,271.0
greedycost,1,147,-0.016010511056479437,120,250,0.3019928326573438,pointwise_by_region,250.0
greedycost,42,147,-0.016010511056479437,120,272,0.3437649254429135,pointwise_by_region,272.0
greedycost,456,147,-0.016010511056479437,120,256,0.26545298960063823,pointwise_by_region,256.0
greedycost,123,147,-0.016010511056479437,120,257,0.3435579807647122,pointwise_by_region,257.0
greedycost,789,147,-0.016010511056479437,130,278,0.3156775251474242,pointwise_by_region,278.0
greedycost,1,147,-0.016010511056479437,130,256,0.29587366319427555,pointwise_by_region,256.0
greedycost,42,147,-0.016010511056479437,130,280,0.3333447403522414,pointwise_by_region,280.0
greedycost,456,147,-0.016010511056479437,130,265,0.28181366274950914,pointwise_by_region,265.0
greedycost,123,147,-0.016010511056479437,130,262,0.35396259610855907,pointwise_by_region,262.0
greedycost,789,147,-0.016010511056479437,140,288,0.3301805982686715,pointwise_by_region,288.0
greedycost,1,147,-0.016010511056479437,140,270,0.2931650407693235,pointwise_by_region,270.0
greedycost,42,147,-0.016010511056479437,140,289,0.33651022630317196,pointwise_by_region,289.0
greedycost,456,147,-0.016010511056479437,140,275,0.2815265215150421,pointwise_by_region,275.0
greedycost,123,147,-0.016010511056479437,140,272,0.35794789421143514,pointwise_by_region,272.0
greedycost,789,147,-0.016010511056479437,150,302,0.3369783854960352,pointwise_by_region,302.0
greedycost,1,147,-0.016010511056479437,150,277,0.29110338919913625,pointwise_by_region,277.0
greedycost,42,147,-0.016010511056479437,150,305,0.3358632613951652,pointwise_by_region,305.0
greedycost,456,147,-0.016010511056479437,150,281,0.2919732929480323,pointwise_by_region,281.0
greedycost,123,147,-0.016010511056479437,150,282,0.36560335269453326,pointwise_by_region,282.0
greedycost,789,147,-0.016010511056479437,160,309,0.33556085458538976,pointwise_by_region,309.0
greedycost,1,147,-0.016010511056479437,160,283,0.3117096662027087,pointwise_by_region,283.0
greedycost,42,147,-0.016010511056479437,160,315,0.34368747102424513,pointwise_by_region,315.0
greedycost,456,147,-0.016010511056479437,160,292,0.3048344658157299,pointwise_by_region,292.0
greedycost,123,147,-0.016010511056479437,160,293,0.39799658171061725,pointwise_by_region,293.0
greedycost,789,147,-0.016010511056479437,170,313,0.3337742687531895,pointwise_by_region,313.0
greedycost,1,147,-0.016010511056479437,170,293,0.3263536316804576,pointwise_by_region,293.0
greedycost,42,147,-0.016010511056479437,170,332,0.36024332100087786,pointwise_by_region,332.0
greedycost,456,147,-0.016010511056479437,170,303,0.29647265658855426,pointwise_by_region,303.0
greedycost,123,147,-0.016010511056479437,170,302,0.4006092739943964,pointwise_by_region,302.0
greedycost,789,147,-0.016010511056479437,180,326,0.3304387937929172,pointwise_by_region,326.0
greedycost,1,147,-0.016010511056479437,180,303,0.33363088864613943,pointwise_by_region,303.0
greedycost,42,147,-0.016010511056479437,180,335,0.3723396625093811,pointwise_by_region,335.0
greedycost,456,147,-0.016010511056479437,180,315,0.29713626407833893,pointwise_by_region,315.0
greedycost,123,147,-0.016010511056479437,180,310,0.40924659389178286,pointwise_by_region,310.0
greedycost,789,147,-0.016010511056479437,190,338,0.3580362053184253,pointwise_by_region,338.0
greedycost,1,147,-0.016010511056479437,190,313,0.32625947976167335,pointwise_by_region,313.0
greedycost,42,147,-0.016010511056479437,190,341,0.3666628870020223,pointwise_by_region,341.0
greedycost,456,147,-0.016010511056479437,190,325,0.3392496446964177,pointwise_by_region,325.0
greedycost,123,147,-0.016010511056479437,190,317,0.4120523708382726,pointwise_by_region,317.0
greedycost,789,147,-0.016010511056479437,200,352,0.3681391853823084,pointwise_by_region,352.0
greedycost,1,147,-0.016010511056479437,200,323,0.32646535210474337,pointwise_by_region,323.0
greedycost,42,147,-0.016010511056479437,200,349,0.38528018085354065,pointwise_by_region,349.0
greedycost,456,147,-0.016010511056479437,200,332,0.3562830124057239,pointwise_by_region,332.0
greedycost,123,147,-0.016010511056479437,200,320,0.4179439000460252,pointwise_by_region,320.0
random,789,147,-0.016010511056479437,10,156,-0.007905289268002047,pointwise_by_region,156.0
random,1,147,-0.016010511056479437,10,157,0.027343404050485187,pointwise_by_region,157.0
random,42,147,-0.016010511056479437,10,157,0.06676656662079827,pointwise_by_region,157.0
random,456,147,-0.016010511056479437,10,156,0.11615736534618204,pointwise_by_region,156.0
random,123,147,-0.016010511056479437,10,157,0.02066871148722549,pointwise_by_region,157.0
random,789,147,-0.016010511056479437,20,167,0.040491038964880155,pointwise_by_region,167.0
random,1,147,-0.016010511056479437,20,166,0.12065492876622963,pointwise_by_region,166.0
random,42,147,-0.016010511056479437,20,167,0.1438851797302081,pointwise_by_region,167.0
random,456,147,-0.016010511056479437,20,166,0.14269556422680607,pointwise_by_region,166.0
random,123,147,-0.016010511056479437,20,167,0.09558177731935003,pointwise_by_region,167.0
random,789,147,-0.016010511056479437,30,177,0.05043870963104646,pointwise_by_region,177.0
random,1,147,-0.016010511056479437,30,176,0.1413024539216805,pointwise_by_region,176.0
random,42,147,-0.016010511056479437,30,176,0.17652264126571904,pointwise_by_region,176.0
random,456,147,-0.016010511056479437,30,177,0.18033353468911506,pointwise_by_region,177.0
random,123,147,-0.016010511056479437,30,176,0.1261484717904915,pointwise_by_region,176.0
random,789,147,-0.016010511056479437,40,187,0.07830318596374009,pointwise_by_region,187.0
random,1,147,-0.016010511056479437,40,186,0.17080504573799637,pointwise_by_region,186.0
random,42,147,-0.016010511056479437,40,187,0.20657420861286357,pointwise_by_region,187.0
random,456,147,-0.016010511056479437,40,187,0.22838955449741827,pointwise_by_region,187.0
random,123,147,-0.016010511056479437,40,187,0.11252934193328923,pointwise_by_region,187.0
random,789,147,-0.016010511056479437,50,197,0.11631908983191397,pointwise_by_region,197.0
random,1,147,-0.016010511056479437,50,197,0.16864833744848917,pointwise_by_region,197.0
random,42,147,-0.016010511056479437,50,197,0.23793317133244118,pointwise_by_region,197.0
random,456,147,-0.016010511056479437,50,197,0.2682764969656666,pointwise_by_region,197.0
random,123,147,-0.016010511056479437,50,196,0.18395161863327458,pointwise_by_region,196.0
random,789,147,-0.016010511056479437,60,207,0.210982021934495,pointwise_by_region,207.0
random,1,147,-0.016010511056479437,60,206,0.1732842025221354,pointwise_by_region,206.0
random,42,147,-0.016010511056479437,60,207,0.2729666213827824,pointwise_by_region,207.0
random,456,147,-0.016010511056479437,60,207,0.28283937647211166,pointwise_by_region,207.0
random,123,147,-0.016010511056479437,60,207,0.23892568083583055,pointwise_by_region,207.0
random,789,147,-0.016010511056479437,70,217,0.24125454491910392,pointwise_by_region,217.0
random,1,147,-0.016010511056479437,70,217,0.16081145150533616,pointwise_by_region,217.0
random,42,147,-0.016010511056479437,70,217,0.30482308355471155,pointwise_by_region,217.0
random,456,147,-0.016010511056479437,70,216,0.28336835717469444,pointwise_by_region,216.0
random,123,147,-0.016010511056479437,70,217,0.25336200462743275,pointwise_by_region,217.0
random,789,147,-0.016010511056479437,80,226,0.2339373653079776,pointwise_by_region,226.0
random,1,147,-0.016010511056479437,80,226,0.18725229852467917,pointwise_by_region,226.0
random,42,147,-0.016010511056479437,80,227,0.32129745620400796,pointwise_by_region,227.0
random,456,147,-0.016010511056479437,80,227,0.31816350653808534,pointwise_by_region,227.0
random,123,147,-0.016010511056479437,80,227,0.2935678593145291,pointwise_by_region,227.0
random,789,147,-0.016010511056479437,90,237,0.2414112275928253,pointwise_by_region,237.0
random,1,147,-0.016010511056479437,90,237,0.2335529575526223,pointwise_by_region,237.0
random,42,147,-0.016010511056479437,90,237,0.34368260013069696,pointwise_by_region,237.0
random,456,147,-0.016010511056479437,90,237,0.320316420437202,pointwise_by_region,237.0
random,123,147,-0.016010511056479437,90,237,0.30063493644362704,pointwise_by_region,237.0
random,789,147,-0.016010511056479437,100,246,0.24620628956797763,pointwise_by_region,246.0
random,1,147,-0.016010511056479437,100,247,0.24576223002292852,pointwise_by_region,247.0
random,42,147,-0.016010511056479437,100,246,0.3649133274714347,pointwise_by_region,246.0
random,456,147,-0.016010511056479437,100,246,0.3317587843744021,pointwise_by_region,246.0
random,123,147,-0.016010511056479437,100,247,0.3221904068638898,pointwise_by_region,247.0
random,789,147,-0.016010511056479437,110,257,0.26186357378237934,pointwise_by_region,257.0
random,1,147,-0.016010511056479437,110,257,0.29920469289843943,pointwise_by_region,257.0
random,42,147,-0.016010511056479437,110,257,0.3818818496940706,pointwise_by_region,257.0
random,456,147,-0.016010511056479437,110,256,0.3271307388100887,pointwise_by_region,256.0
random,123,147,-0.016010511056479437,110,256,0.3357783605030029,pointwise_by_region,256.0
random,789,147,-0.016010511056479437,120,267,0.2928647536595621,pointwise_by_region,267.0
random,1,147,-0.016010511056479437,120,267,0.3391795667925057,pointwise_by_region,267.0
random,42,147,-0.016010511056479437,120,267,0.3948439731654929,pointwise_by_region,267.0
random,456,147,-0.016010511056479437,120,267,0.3310229348360749,pointwise_by_region,267.0
random,123,147,-0.016010511056479437,120,267,0.35453423926968064,pointwise_by_region,267.0
random,789,147,-0.016010511056479437,130,277,0.29560857427683795,pointwise_by_region,277.0
random,1,147,-0.016010511056479437,130,277,0.33885684410758354,pointwise_by_region,277.0
random,42,147,-0.016010511056479437,130,277,0.3993925008623155,pointwise_by_region,277.0
random,456,147,-0.016010511056479437,130,276,0.34821166103740453,pointwise_by_region,276.0
random,123,147,-0.016010511056479437,130,277,0.3574734454269992,pointwise_by_region,277.0
random,789,147,-0.016010511056479437,140,287,0.32431528364677253,pointwise_by_region,287.0
random,1,147,-0.016010511056479437,140,287,0.37443769064446275,pointwise_by_region,287.0
random,42,147,-0.016010511056479437,140,286,0.403531876461922,pointwise_by_region,286.0
random,456,147,-0.016010511056479437,140,287,0.3575537761002172,pointwise_by_region,287.0
random,123,147,-0.016010511056479437,140,287,0.3623710268908382,pointwise_by_region,287.0
random,789,147,-0.016010511056479437,150,296,0.3665636033825682,pointwise_by_region,296.0
random,1,147,-0.016010511056479437,150,296,0.37876451737757,pointwise_by_region,296.0
random,42,147,-0.016010511056479437,150,297,0.4301355070291022,pointwise_by_region,297.0
random,456,147,-0.016010511056479437,150,297,0.386104563383765,pointwise_by_region,297.0
random,123,147,-0.016010511056479437,150,297,0.36647728160574367,pointwise_by_region,297.0
random,789,147,-0.016010511056479437,160,307,0.37781042315909763,pointwise_by_region,307.0
random,1,147,-0.016010511056479437,160,307,0.39304043730761107,pointwise_by_region,307.0
random,42,147,-0.016010511056479437,160,307,0.41857055716153235,pointwise_by_region,307.0
random,456,147,-0.016010511056479437,160,307,0.3990428125427429,pointwise_by_region,307.0
random,123,147,-0.016010511056479437,160,307,0.390350938967843,pointwise_by_region,307.0
random,789,147,-0.016010511056479437,170,317,0.3905018558013583,pointwise_by_region,317.0
random,1,147,-0.016010511056479437,170,317,0.39705060921987345,pointwise_by_region,317.0
random,42,147,-0.016010511056479437,170,317,0.4496826910526781,pointwise_by_region,317.0
random,456,147,-0.016010511056479437,170,317,0.4004039693683139,pointwise_by_region,317.0
random,123,147,-0.016010511056479437,170,317,0.39363868330739205,pointwise_by_region,317.0
random,789,147,-0.016010511056479437,180,327,0.4007507250538762,pointwise_by_region,327.0
random,1,147,-0.016010511056479437,180,327,0.3960158793609355,pointwise_by_region,327.0
random,42,147,-0.016010511056479437,180,327,0.43537914248626053,pointwise_by_region,327.0
random,456,147,-0.016010511056479437,180,327,0.4033457283038775,pointwise_by_region,327.0
random,123,147,-0.016010511056479437,180,327,0.3879166702068668,pointwise_by_region,327.0
random,789,147,-0.016010511056479437,190,337,0.39653795338802533,pointwise_by_region,337.0
random,1,147,-0.016010511056479437,190,337,0.4162999842086522,pointwise_by_region,337.0
random,42,147,-0.016010511056479437,190,337,0.43990876716224825,pointwise_by_region,337.0
random,456,147,-0.016010511056479437,190,337,0.4086272092055715,pointwise_by_region,337.0
random,123,147,-0.016010511056479437,190,337,0.3897245594688792,pointwise_by_region,337.0
random,789,147,-0.016010511056479437,200,347,0.3976985272413489,pointwise_by_region,347.0
random,1,147,-0.016010511056479437,200,347,0.4158857204664741,pointwise_by_region,347.0
random,42,147,-0.016010511056479437,200,347,0.44021342913082984,pointwise_by_region,347.0
random,456,147,-0.016010511056479437,200,347,0.42262889917462765,pointwise_by_region,347.0
random,123,147,-0.016010511056479437,200,346,0.3944659231902744,pointwise_by_region,346.0
