Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
greedycost,123,101,-0.327597023748478,140,229,0.29464519158163427,pointwise_by_region,229.0
greedycost,789,101,-0.327597023748478,150,267,0.3709097215884629,pointwise_by_region,267.0
greedycost,1,101,-0.327597023748478,150,236,0.29995643371652025,pointwise_by_region,236.0
greedycost,42,101,-0.327597023748478,150,256,0.4253572468432191,pointwise_by_region,256.0
greedycost,456,101,-0.327597023748478,150,235,0.28350487551504466,pointwise_by_region,235.0
greedycost,123,101,-0.327597023748478,150,234,0.32743370836689467,pointwise_by_region,234.0
greedycost,789,101,-0.327597023748478,160,276,0.36277657028128085,pointwise_by_region,276.0
greedycost,1,101,-0.327597023748478,160,243,0.35129770034365737,pointwise_by_region,243.0
greedycost,42,101,-0.327597023748478,160,268,0.42434750383620823,pointwise_by_region,268.0
greedycost,456,101,-0.327597023748478,160,246,0.3031840530253911,pointwise_by_region,246.0
greedycost,123,101,-0.327597023748478,160,250,0.3735581623579819,pointwise_by_region,250.0
greedycost,789,101,-0.327597023748478,170,285,0.37266446655265784,pointwise_by_region,285.0
greedycost,1,101,-0.327597023748478,170,251,0.3097327157187688,pointwise_by_region,251.0
greedycost,42,101,-0.327597023748478,170,282,0.42701743092132294,pointwise_by_region,282.0
greedycost,456,101,-0.327597023748478,170,254,0.29651416387473084,pointwise_by_region,254.0
greedycost,123,101,-0.327597023748478,170,260,0.3749651402502576,pointwise_by_region,260.0
greedycost,789,101,-0.327597023748478,180,296,0.37362302091327215,pointwise_by_region,296.0
greedycost,1,101,-0.327597023748478,180,262,0.3126004680748492,pointwise_by_region,262.0
greedycost,42,101,-0.327597023748478,180,294,0.4657201566832867,pointwise_by_region,294.0
greedycost,456,101,-0.327597023748478,180,271,0.37228987596980456,pointwise_by_region,271.0
greedycost,123,101,-0.327597023748478,180,269,0.3695093469121239,pointwise_by_region,269.0
greedycost,789,101,-0.327597023748478,190,310,0.37017369074495865,pointwise_by_region,310.0
greedycost,1,101,-0.327597023748478,190,275,0.320932021884749,pointwise_by_region,275.0
greedycost,42,101,-0.327597023748478,190,307,0.4760905966171419,pointwise_by_region,307.0
greedycost,456,101,-0.327597023748478,190,281,0.35771654553281107,pointwise_by_region,281.0
greedycost,123,101,-0.327597023748478,190,278,0.36535299807833155,pointwise_by_region,278.0
greedycost,789,101,-0.327597023748478,200,322,0.3779451998202211,pointwise_by_region,322.0
greedycost,1,101,-0.327597023748478,200,283,0.37727918341119404,pointwise_by_region,283.0
greedycost,42,101,-0.327597023748478,200,313,0.47700872491304125,pointwise_by_region,313.0
greedycost,456,101,-0.327597023748478,200,285,0.3906576244387885,pointwise_by_region,285.0
greedycost,123,101,-0.327597023748478,200,288,0.3578096468528137,pointwise_by_region,288.0
random,789,101,-0.327597023748478,10,111,-0.10247733634311484,pointwise_by_region,111.0
random,1,101,-0.327597023748478,10,110,-0.20009063475269606,pointwise_by_region,110.0
random,42,101,-0.327597023748478,10,111,-0.21302033357890893,pointwise_by_region,111.0
random,456,101,-0.327597023748478,10,110,-0.13935659255289856,pointwise_by_region,110.0
random,123,101,-0.327597023748478,10,111,-0.07734899633036774,pointwise_by_region,111.0
random,789,101,-0.327597023748478,20,121,0.054329427389871565,pointwise_by_region,121.0
random,1,101,-0.327597023748478,20,121,0.009148083655613037,pointwise_by_region,121.0
random,42,101,-0.327597023748478,20,121,-0.1689472473207907,pointwise_by_region,121.0
random,456,101,-0.327597023748478,20,121,-0.019933684277269048,pointwise_by_region,121.0
random,123,101,-0.327597023748478,20,120,-0.09614151774762436,pointwise_by_region,120.0
random,789,101,-0.327597023748478,30,131,0.13058152640006127,pointwise_by_region,131.0
random,1,101,-0.327597023748478,30,131,0.09978838373936094,pointwise_by_region,131.0
random,42,101,-0.327597023748478,30,131,-0.04023071521568933,pointwise_by_region,131.0
random,456,101,-0.327597023748478,30,131,-0.015221814215807372,pointwise_by_region,131.0
random,123,101,-0.327597023748478,30,131,-0.01512495861873786,pointwise_by_region,131.0
random,789,101,-0.327597023748478,40,141,-0.03889582910758227,pointwise_by_region,141.0
random,1,101,-0.327597023748478,40,141,0.16231517218712221,pointwise_by_region,141.0
random,42,101,-0.327597023748478,40,141,0.023978277625371858,pointwise_by_region,141.0
random,456,101,-0.327597023748478,40,141,0.1979207492763374,pointwise_by_region,141.0
random,123,101,-0.327597023748478,40,140,0.09182377925547147,pointwise_by_region,140.0
random,789,101,-0.327597023748478,50,151,0.034635540702953715,pointwise_by_region,151.0
random,1,101,-0.327597023748478,50,150,0.16947731116142484,pointwise_by_region,150.0
random,42,101,-0.327597023748478,50,151,0.048983845288175565,pointwise_by_region,151.0
random,456,101,-0.327597023748478,50,150,0.11655711366112287,pointwise_by_region,150.0
random,123,101,-0.327597023748478,50,150,0.10521687678722491,pointwise_by_region,150.0
random,789,101,-0.327597023748478,60,160,0.15790952264107405,pointwise_by_region,160.0
random,1,101,-0.327597023748478,60,160,0.2243001732060539,pointwise_by_region,160.0
random,42,101,-0.327597023748478,60,161,0.17355892494068248,pointwise_by_region,161.0
random,456,101,-0.327597023748478,60,160,0.1827415683016379,pointwise_by_region,160.0
random,123,101,-0.327597023748478,60,161,0.1682216026694061,pointwise_by_region,161.0
random,789,101,-0.327597023748478,70,171,0.18262419766786353,pointwise_by_region,171.0
random,1,101,-0.327597023748478,70,171,0.26669181233037664,pointwise_by_region,171.0
random,42,101,-0.327597023748478,70,171,0.1684782697130085,pointwise_by_region,171.0
random,456,101,-0.327597023748478,70,171,0.19457390567366628,pointwise_by_region,171.0
random,123,101,-0.327597023748478,70,171,0.2407744012348726,pointwise_by_region,171.0
random,789,101,-0.327597023748478,80,181,0.22801964315325163,pointwise_by_region,181.0
random,1,101,-0.327597023748478,80,180,0.2623572535583326,pointwise_by_region,180.0
random,42,101,-0.327597023748478,80,180,0.18227205170723504,pointwise_by_region,180.0
random,456,101,-0.327597023748478,80,181,0.18774434573543874,pointwise_by_region,181.0
random,123,101,-0.327597023748478,80,181,0.22893226761648833,pointwise_by_region,181.0
random,789,101,-0.327597023748478,90,191,0.30125492106121965,pointwise_by_region,191.0
random,1,101,-0.327597023748478,90,191,0.2659735495761312,pointwise_by_region,191.0
random,42,101,-0.327597023748478,90,191,0.20428311835591917,pointwise_by_region,191.0
random,456,101,-0.327597023748478,90,191,0.20418151141412821,pointwise_by_region,191.0
random,123,101,-0.327597023748478,90,190,0.2584666489414347,pointwise_by_region,190.0
random,789,101,-0.327597023748478,100,201,0.29274188284287417,pointwise_by_region,201.0
random,1,101,-0.327597023748478,100,201,0.28189530199624824,pointwise_by_region,201.0
random,42,101,-0.327597023748478,100,200,0.24432046626467796,pointwise_by_region,200.0
random,456,101,-0.327597023748478,100,200,0.21745856072470393,pointwise_by_region,200.0
random,123,101,-0.327597023748478,100,200,0.3210596555321349,pointwise_by_region,200.0
random,789,101,-0.327597023748478,110,210,0.296612284254378,pointwise_by_region,210.0
random,1,101,-0.327597023748478,110,211,0.28136007477281755,pointwise_by_region,211.0
random,42,101,-0.327597023748478,110,210,0.28812588270312045,pointwise_by_region,210.0
random,456,101,-0.327597023748478,110,211,0.22942161596469757,pointwise_by_region,211.0
random,123,101,-0.327597023748478,110,211,0.3213710146924358,pointwise_by_region,211.0
random,789,101,-0.327597023748478,120,221,0.3483172044604934,pointwise_by_region,221.0
random,1,101,-0.327597023748478,120,221,0.28788024559694714,pointwise_by_region,221.0
random,42,101,-0.327597023748478,120,220,0.2820495583186534,pointwise_by_region,220.0
random,456,101,-0.327597023748478,120,221,0.24808194385620475,pointwise_by_region,221.0
random,123,101,-0.327597023748478,120,221,0.3355288668202171,pointwise_by_region,221.0
random,789,101,-0.327597023748478,130,230,0.3341730421762181,pointwise_by_region,230.0
random,1,101,-0.327597023748478,130,230,0.32781177827366714,pointwise_by_region,230.0
random,42,101,-0.327597023748478,130,231,0.3141606864674814,pointwise_by_region,231.0
random,456,101,-0.327597023748478,130,231,0.30259767434174045,pointwise_by_region,231.0
random,123,101,-0.327597023748478,130,230,0.35176306702191584,pointwise_by_region,230.0
random,789,101,-0.327597023748478,140,240,0.33764958984657345,pointwise_by_region,240.0
random,1,101,-0.327597023748478,140,241,0.3460406269492542,pointwise_by_region,241.0
random,42,101,-0.327597023748478,140,241,0.31371006401038537,pointwise_by_region,241.0
random,456,101,-0.327597023748478,140,241,0.29943902937843403,pointwise_by_region,241.0
random,123,101,-0.327597023748478,140,240,0.3555566574364224,pointwise_by_region,240.0
random,789,101,-0.327597023748478,150,250,0.3770451264851109,pointwise_by_region,250.0
random,1,101,-0.327597023748478,150,250,0.36997671680405186,pointwise_by_region,250.0
random,42,101,-0.327597023748478,150,251,0.35745265889376365,pointwise_by_region,251.0
random,456,101,-0.327597023748478,150,250,0.3107351265409578,pointwise_by_region,250.0
random,123,101,-0.327597023748478,150,250,0.3424363958268519,pointwise_by_region,250.0
random,789,101,-0.327597023748478,160,260,0.3571259150025009,pointwise_by_region,260.0
random,1,101,-0.327597023748478,160,261,0.3710963181829523,pointwise_by_region,261.0
random,42,101,-0.327597023748478,160,260,0.3770484532236933,pointwise_by_region,260.0
random,456,101,-0.327597023748478,160,261,0.34290960881775145,pointwise_by_region,261.0
random,123,101,-0.327597023748478,160,260,0.36324574360124284,pointwise_by_region,260.0
random,789,101,-0.327597023748478,170,270,0.368174973755948,pointwise_by_region,270.0
random,1,101,-0.327597023748478,170,271,0.3825603847086232,pointwise_by_region,271.0
random,42,101,-0.327597023748478,170,270,0.3855291428804575,pointwise_by_region,270.0
random,456,101,-0.327597023748478,170,270,0.34802994960219746,pointwise_by_region,270.0
random,123,101,-0.327597023748478,170,270,0.3753492343931909,pointwise_by_region,270.0
random,789,101,-0.327597023748478,180,281,0.3694245858931926,pointwise_by_region,281.0
random,1,101,-0.327597023748478,180,280,0.38789451286490273,pointwise_by_region,280.0
random,42,101,-0.327597023748478,180,281,0.39323397822794526,pointwise_by_region,281.0
random,456,101,-0.327597023748478,180,281,0.3607684520270511,pointwise_by_region,281.0
random,123,101,-0.327597023748478,180,281,0.4045059176634197,pointwise_by_region,281.0
random,789,101,-0.327597023748478,190,291,0.3764285855186781,pointwise_by_region,291.0
random,1,101,-0.327597023748478,190,290,0.3927525189387422,pointwise_by_region,290.0
random,42,101,-0.327597023748478,190,290,0.40250257107909315,pointwise_by_region,290.0
random,456,101,-0.327597023748478,190,290,0.3696299207893282,pointwise_by_region,290.0
random,123,101,-0.327597023748478,190,291,0.40728174605486167,pointwise_by_region,291.0
random,789,101,-0.327597023748478,200,301,0.3810657281468174,pointwise_by_region,301.0
random,1,101,-0.327597023748478,200,300,0.44220221863698306,pointwise_by_region,300.0
random,42,101,-0.327597023748478,200,301,0.40505473314633866,pointwise_by_region,301.0
random,456,101,-0.327597023748478,200,300,0.3667743143350144,pointwise_by_region,300.0
random,123,101,-0.327597023748478,200,300,0.39872784990566024,pointwise_by_region,300.0
