Method,Seed,Initial Set Size,Initial Test R2,Budget,Test R2
inversetypiclust,789,587,0.48790077730793546,10,0.4891070262944942
inversetypiclust,1,587,0.48790077730793546,10,0.491950741430512
inversetypiclust,42,587,0.48790077730793546,10,0.49286097776195903
inversetypiclust,456,587,0.48790077730793546,10,0.49135988075380255
inversetypiclust,123,587,0.48790077730793546,10,0.47901077793742364
inversetypiclust,789,587,0.48790077730793546,20,0.4903735631963726
inversetypiclust,1,587,0.48790077730793546,20,0.49273784476874893
inversetypiclust,42,587,0.48790077730793546,20,0.5018181764709435
inversetypiclust,456,587,0.48790077730793546,20,0.5048627660484845
inversetypiclust,123,587,0.48790077730793546,20,0.48079584424959376
inversetypiclust,789,587,0.48790077730793546,30,0.48674607312434903
inversetypiclust,1,587,0.48790077730793546,30,0.5158197888764282
inversetypiclust,42,587,0.48790077730793546,30,0.5018235325281479
inversetypiclust,456,587,0.48790077730793546,30,0.5073244643083736
inversetypiclust,123,587,0.48790077730793546,30,0.5068268969155388
inversetypiclust,789,587,0.48790077730793546,40,0.5005646696269547
inversetypiclust,1,587,0.48790077730793546,40,0.5176288849725733
inversetypiclust,42,587,0.48790077730793546,40,0.5111339652721626
inversetypiclust,456,587,0.48790077730793546,40,0.5115536520927142
inversetypiclust,123,587,0.48790077730793546,40,0.5035725269880011
inversetypiclust,789,587,0.48790077730793546,50,0.504501159182797
inversetypiclust,1,587,0.48790077730793546,50,0.5138463583072597
inversetypiclust,42,587,0.48790077730793546,50,0.5090210860421661
inversetypiclust,456,587,0.48790077730793546,50,0.513312094558299
inversetypiclust,123,587,0.48790077730793546,50,0.509710124517492
inversetypiclust,789,587,0.48790077730793546,60,0.502109742168194
inversetypiclust,1,587,0.48790077730793546,60,0.5092228848292294
inversetypiclust,42,587,0.48790077730793546,60,0.5191629498987231
inversetypiclust,456,587,0.48790077730793546,60,0.5184790606593481
inversetypiclust,123,587,0.48790077730793546,60,0.5113849532440304
inversetypiclust,789,587,0.48790077730793546,70,0.501433178122839
inversetypiclust,1,587,0.48790077730793546,70,0.5163117462351536
inversetypiclust,42,587,0.48790077730793546,70,0.520990994467309
inversetypiclust,456,587,0.48790077730793546,70,0.5199358208674487
inversetypiclust,123,587,0.48790077730793546,70,0.5139951556299793
inversetypiclust,789,587,0.48790077730793546,80,0.5134935886730707
inversetypiclust,1,587,0.48790077730793546,80,0.5279729883609885
inversetypiclust,42,587,0.48790077730793546,80,0.5223730384319261
inversetypiclust,456,587,0.48790077730793546,80,0.5216697719898461
inversetypiclust,123,587,0.48790077730793546,80,0.5165057096599697
inversetypiclust,789,587,0.48790077730793546,90,0.5144169641819378
inversetypiclust,1,587,0.48790077730793546,90,0.5361768639490876
inversetypiclust,42,587,0.48790077730793546,90,0.5262688952423005
inversetypiclust,456,587,0.48790077730793546,90,0.5255183517563862
inversetypiclust,123,587,0.48790077730793546,90,0.522083721889846
inversetypiclust,789,587,0.48790077730793546,100,0.5197784933623767
inversetypiclust,1,587,0.48790077730793546,100,0.5420114238350504
inversetypiclust,42,587,0.48790077730793546,100,0.5316918539363882
inversetypiclust,456,587,0.48790077730793546,100,0.529777065763254
inversetypiclust,123,587,0.48790077730793546,100,0.5254257773319536
inversetypiclust,789,587,0.48790077730793546,110,0.5237096074878504
inversetypiclust,1,587,0.48790077730793546,110,0.5421197360553975
inversetypiclust,42,587,0.48790077730793546,110,0.5323052484294306
inversetypiclust,456,587,0.48790077730793546,110,0.5332118245776325
inversetypiclust,123,587,0.48790077730793546,110,0.5273407000175295
inversetypiclust,789,587,0.48790077730793546,120,0.5293298084589313
inversetypiclust,1,587,0.48790077730793546,120,0.5439067525676551
