Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
greedycost,123,475,0.01103087918473955,80,556,0.16282348718271533,pointwise_by_region,556.0
greedycost,789,475,0.01103087918473955,90,571,0.2641201097659841,pointwise_by_region,571.0
greedycost,1,475,0.01103087918473955,90,563,0.21278932337179668,pointwise_by_region,563.0
greedycost,42,475,0.01103087918473955,90,565,0.2679701348392146,pointwise_by_region,565.0
greedycost,456,475,0.01103087918473955,90,559,0.2468151439808287,pointwise_by_region,559.0
greedycost,123,475,0.01103087918473955,90,561,0.17042741380784543,pointwise_by_region,561.0
greedycost,789,475,0.01103087918473955,100,588,0.26353880352416537,pointwise_by_region,588.0
greedycost,1,475,0.01103087918473955,100,573,0.27352586186813177,pointwise_by_region,573.0
greedycost,42,475,0.01103087918473955,100,578,0.2830536592764653,pointwise_by_region,578.0
greedycost,456,475,0.01103087918473955,100,569,0.2797798342011887,pointwise_by_region,569.0
greedycost,123,475,0.01103087918473955,100,571,0.32268267376346194,pointwise_by_region,571.0
greedycost,789,475,0.01103087918473955,110,592,0.27796875756168093,pointwise_by_region,592.0
greedycost,1,475,0.01103087918473955,110,586,0.2583540545143679,pointwise_by_region,586.0
greedycost,42,475,0.01103087918473955,110,586,0.3069073425980705,pointwise_by_region,586.0
greedycost,456,475,0.01103087918473955,110,582,0.2834496563215657,pointwise_by_region,582.0
greedycost,123,475,0.01103087918473955,110,581,0.334660645654697,pointwise_by_region,581.0
greedycost,789,475,0.01103087918473955,120,600,0.27928070525190074,pointwise_by_region,600.0
greedycost,1,475,0.01103087918473955,120,597,0.3080721582417295,pointwise_by_region,597.0
greedycost,42,475,0.01103087918473955,120,598,0.31562604663161775,pointwise_by_region,598.0
greedycost,456,475,0.01103087918473955,120,590,0.2965741415400386,pointwise_by_region,590.0
greedycost,123,475,0.01103087918473955,120,588,0.2708816989727656,pointwise_by_region,588.0
greedycost,789,475,0.01103087918473955,130,610,0.29606970290185664,pointwise_by_region,610.0
greedycost,1,475,0.01103087918473955,130,605,0.28647370055510035,pointwise_by_region,605.0
greedycost,42,475,0.01103087918473955,130,612,0.340392645126702,pointwise_by_region,612.0
greedycost,456,475,0.01103087918473955,130,597,0.2905130377486492,pointwise_by_region,597.0
greedycost,123,475,0.01103087918473955,130,593,0.3507167646112538,pointwise_by_region,593.0
greedycost,789,475,0.01103087918473955,140,617,0.3075943191008006,pointwise_by_region,617.0
greedycost,1,475,0.01103087918473955,140,613,0.38376040582779314,pointwise_by_region,613.0
greedycost,42,475,0.01103087918473955,140,621,0.3449379394718153,pointwise_by_region,621.0
greedycost,456,475,0.01103087918473955,140,613,0.3172108257913999,pointwise_by_region,613.0
greedycost,123,475,0.01103087918473955,140,607,0.2968245868225122,pointwise_by_region,607.0
greedycost,789,475,0.01103087918473955,150,628,0.3146468840925325,pointwise_by_region,628.0
greedycost,1,475,0.01103087918473955,150,619,0.3545045398893891,pointwise_by_region,619.0
greedycost,42,475,0.01103087918473955,150,633,0.36216105097155626,pointwise_by_region,633.0
greedycost,456,475,0.01103087918473955,150,621,0.35455122433957986,pointwise_by_region,621.0
greedycost,123,475,0.01103087918473955,150,613,0.31874336625306354,pointwise_by_region,613.0
greedycost,789,475,0.01103087918473955,160,639,0.33639931341818885,pointwise_by_region,639.0
greedycost,1,475,0.01103087918473955,160,632,0.3718243126430608,pointwise_by_region,632.0
greedycost,42,475,0.01103087918473955,160,640,0.3833024172572498,pointwise_by_region,640.0
greedycost,456,475,0.01103087918473955,160,634,0.36581636036435605,pointwise_by_region,634.0
greedycost,123,475,0.01103087918473955,160,624,0.317830720754134,pointwise_by_region,624.0
greedycost,789,475,0.01103087918473955,170,651,0.3447317772892796,pointwise_by_region,651.0
greedycost,1,475,0.01103087918473955,170,639,0.37898969457078324,pointwise_by_region,639.0
greedycost,42,475,0.01103087918473955,170,654,0.35247495652214933,pointwise_by_region,654.0
greedycost,456,475,0.01103087918473955,170,640,0.31616693116368144,pointwise_by_region,640.0
greedycost,123,475,0.01103087918473955,170,629,0.40280376930990824,pointwise_by_region,629.0
greedycost,789,475,0.01103087918473955,180,658,0.3603329430254575,pointwise_by_region,658.0
greedycost,1,475,0.01103087918473955,180,644,0.3776056125209112,pointwise_by_region,644.0
greedycost,42,475,0.01103087918473955,180,663,0.3988143262579581,pointwise_by_region,663.0
greedycost,456,475,0.01103087918473955,180,650,0.37400767353916653,pointwise_by_region,650.0
greedycost,123,475,0.01103087918473955,180,640,0.4144989542523059,pointwise_by_region,640.0
greedycost,789,475,0.01103087918473955,190,661,0.3612089469942269,pointwise_by_region,661.0
greedycost,1,475,0.01103087918473955,190,654,0.3760987666654805,pointwise_by_region,654.0
greedycost,42,475,0.01103087918473955,190,675,0.40550567429212336,pointwise_by_region,675.0
greedycost,456,475,0.01103087918473955,190,664,0.32988446964755647,pointwise_by_region,664.0
greedycost,123,475,0.01103087918473955,190,649,0.3387329302055152,pointwise_by_region,649.0
greedycost,789,475,0.01103087918473955,200,669,0.36127704002156114,pointwise_by_region,669.0
greedycost,1,475,0.01103087918473955,200,665,0.3843209681407316,pointwise_by_region,665.0
greedycost,42,475,0.01103087918473955,200,680,0.4051892215750751,pointwise_by_region,680.0
greedycost,456,475,0.01103087918473955,200,675,0.3874108329340179,pointwise_by_region,675.0
greedycost,123,475,0.01103087918473955,200,654,0.3336130257978702,pointwise_by_region,654.0
random,789,475,0.01103087918473955,10,485,0.08196204157203313,pointwise_by_region,485.0
random,1,475,0.01103087918473955,10,485,0.03369971315762932,pointwise_by_region,485.0
random,42,475,0.01103087918473955,10,485,0.03613178576441267,pointwise_by_region,485.0
random,456,475,0.01103087918473955,10,485,0.09243403894256086,pointwise_by_region,485.0
random,123,475,0.01103087918473955,10,485,0.053207449831243814,pointwise_by_region,485.0
random,789,475,0.01103087918473955,20,495,0.1776910551603943,pointwise_by_region,495.0
random,1,475,0.01103087918473955,20,494,0.11452267141622896,pointwise_by_region,494.0
random,42,475,0.01103087918473955,20,495,0.09354409264746977,pointwise_by_region,495.0
random,456,475,0.01103087918473955,20,495,0.1515662245148237,pointwise_by_region,495.0
random,123,475,0.01103087918473955,20,494,0.13803248361058984,pointwise_by_region,494.0
random,789,475,0.01103087918473955,30,505,0.19220714953058005,pointwise_by_region,505.0
random,1,475,0.01103087918473955,30,505,0.18497515706319267,pointwise_by_region,505.0
random,42,475,0.01103087918473955,30,505,0.15956747747086997,pointwise_by_region,505.0
random,456,475,0.01103087918473955,30,505,0.17566154897428665,pointwise_by_region,505.0
random,123,475,0.01103087918473955,30,505,0.18111414719308017,pointwise_by_region,505.0
random,789,475,0.01103087918473955,40,515,0.21778272514197516,pointwise_by_region,515.0
random,1,475,0.01103087918473955,40,515,0.21153985435628153,pointwise_by_region,515.0
random,42,475,0.01103087918473955,40,515,0.21320705223247272,pointwise_by_region,515.0
random,456,475,0.01103087918473955,40,515,0.20961705065967462,pointwise_by_region,515.0
random,123,475,0.01103087918473955,40,515,0.207126407121215,pointwise_by_region,515.0
random,789,475,0.01103087918473955,50,525,0.24057821752610276,pointwise_by_region,525.0
random,1,475,0.01103087918473955,50,525,0.22658245676836353,pointwise_by_region,525.0
random,42,475,0.01103087918473955,50,524,0.24996777457144148,pointwise_by_region,524.0
random,456,475,0.01103087918473955,50,525,0.22019720893242656,pointwise_by_region,525.0
random,123,475,0.01103087918473955,50,525,0.21749056015081103,pointwise_by_region,525.0
random,789,475,0.01103087918473955,60,535,0.2737952354356321,pointwise_by_region,535.0
random,1,475,0.01103087918473955,60,535,0.2511697947835092,pointwise_by_region,535.0
random,42,475,0.01103087918473955,60,535,0.250635595019455,pointwise_by_region,535.0
random,456,475,0.01103087918473955,60,535,0.24887353023060976,pointwise_by_region,535.0
random,123,475,0.01103087918473955,60,535,0.22994342326311468,pointwise_by_region,535.0
random,789,475,0.01103087918473955,70,544,0.30602356291269106,pointwise_by_region,544.0
random,1,475,0.01103087918473955,70,545,0.2673185101705883,pointwise_by_region,545.0
random,42,475,0.01103087918473955,70,544,0.2565347572969495,pointwise_by_region,544.0
random,456,475,0.01103087918473955,70,545,0.26967113757574634,pointwise_by_region,545.0
random,123,475,0.01103087918473955,70,545,0.26050241021030107,pointwise_by_region,545.0
random,789,475,0.01103087918473955,80,555,0.3262495112976652,pointwise_by_region,555.0
random,1,475,0.01103087918473955,80,555,0.29170417729836473,pointwise_by_region,555.0
random,42,475,0.01103087918473955,80,554,0.28781673247474027,pointwise_by_region,554.0
random,456,475,0.01103087918473955,80,555,0.27216763838022207,pointwise_by_region,555.0
random,123,475,0.01103087918473955,80,555,0.27964880067119924,pointwise_by_region,555.0
random,789,475,0.01103087918473955,90,565,0.34455054275202857,pointwise_by_region,565.0
random,1,475,0.01103087918473955,90,565,0.3096384305130243,pointwise_by_region,565.0
random,42,475,0.01103087918473955,90,564,0.3052954817528083,pointwise_by_region,564.0
random,456,475,0.01103087918473955,90,564,0.28274161347896165,pointwise_by_region,564.0
random,123,475,0.01103087918473955,90,564,0.29441318326037447,pointwise_by_region,564.0
random,789,475,0.01103087918473955,100,575,0.35478500688594505,pointwise_by_region,575.0
random,1,475,0.01103087918473955,100,575,0.3369772097670344,pointwise_by_region,575.0
random,42,475,0.01103087918473955,100,575,0.3288954147239692,pointwise_by_region,575.0
random,456,475,0.01103087918473955,100,575,0.3139678937847846,pointwise_by_region,575.0
random,123,475,0.01103087918473955,100,575,0.31372954529318264,pointwise_by_region,575.0
random,789,475,0.01103087918473955,110,585,0.36041413292892954,pointwise_by_region,585.0
random,1,475,0.01103087918473955,110,585,0.35033081997098237,pointwise_by_region,585.0
random,42,475,0.01103087918473955,110,584,0.33305059305410467,pointwise_by_region,584.0
random,456,475,0.01103087918473955,110,585,0.3257345818259122,pointwise_by_region,585.0
random,123,475,0.01103087918473955,110,585,0.3227940599921062,pointwise_by_region,585.0
random,789,475,0.01103087918473955,120,595,0.36363604973345753,pointwise_by_region,595.0
random,1,475,0.01103087918473955,120,595,0.3725055087106036,pointwise_by_region,595.0
random,42,475,0.01103087918473955,120,595,0.34230225807138104,pointwise_by_region,595.0
random,456,475,0.01103087918473955,120,595,0.3345104240027471,pointwise_by_region,595.0
random,123,475,0.01103087918473955,120,595,0.32228168801283397,pointwise_by_region,595.0
random,789,475,0.01103087918473955,130,605,0.37538475530896687,pointwise_by_region,605.0
random,1,475,0.01103087918473955,130,605,0.3741633978797416,pointwise_by_region,605.0
random,42,475,0.01103087918473955,130,605,0.35455443016487664,pointwise_by_region,605.0
random,456,475,0.01103087918473955,130,604,0.3502900302877946,pointwise_by_region,604.0
random,123,475,0.01103087918473955,130,605,0.3364788789296096,pointwise_by_region,605.0
random,789,475,0.01103087918473955,140,615,0.3862443889325803,pointwise_by_region,615.0
random,1,475,0.01103087918473955,140,615,0.37603949819841964,pointwise_by_region,615.0
random,42,475,0.01103087918473955,140,614,0.3597959561359513,pointwise_by_region,614.0
random,456,475,0.01103087918473955,140,615,0.3575332583292249,pointwise_by_region,615.0
random,123,475,0.01103087918473955,140,615,0.34753187560227305,pointwise_by_region,615.0
random,789,475,0.01103087918473955,150,625,0.39815924522304924,pointwise_by_region,625.0
random,1,475,0.01103087918473955,150,625,0.37967875748489566,pointwise_by_region,625.0
random,42,475,0.01103087918473955,150,625,0.36903187663347625,pointwise_by_region,625.0
random,456,475,0.01103087918473955,150,625,0.362500314564028,pointwise_by_region,625.0
random,123,475,0.01103087918473955,150,625,0.354178833962869,pointwise_by_region,625.0
random,789,475,0.01103087918473955,160,635,0.39649729505370956,pointwise_by_region,635.0
random,1,475,0.01103087918473955,160,635,0.38362908494125036,pointwise_by_region,635.0
random,42,475,0.01103087918473955,160,635,0.379192943225935,pointwise_by_region,635.0
random,456,475,0.01103087918473955,160,635,0.3644204153979107,pointwise_by_region,635.0
random,123,475,0.01103087918473955,160,635,0.3718938601088648,pointwise_by_region,635.0
random,789,475,0.01103087918473955,170,645,0.3649477762636574,pointwise_by_region,645.0
random,1,475,0.01103087918473955,170,644,0.3931167448549856,pointwise_by_region,644.0
random,42,475,0.01103087918473955,170,645,0.38366801721672594,pointwise_by_region,645.0
random,456,475,0.01103087918473955,170,645,0.3699382320121086,pointwise_by_region,645.0
random,123,475,0.01103087918473955,170,645,0.38163668193002587,pointwise_by_region,645.0
random,789,475,0.01103087918473955,180,654,0.4160015086310588,pointwise_by_region,654.0
random,1,475,0.01103087918473955,180,655,0.4072130340685117,pointwise_by_region,655.0
random,42,475,0.01103087918473955,180,654,0.3836639110889206,pointwise_by_region,654.0
random,456,475,0.01103087918473955,180,655,0.383706724311071,pointwise_by_region,655.0
random,123,475,0.01103087918473955,180,655,0.3871366586651729,pointwise_by_region,655.0
random,789,475,0.01103087918473955,190,665,0.4203893809025031,pointwise_by_region,665.0
random,1,475,0.01103087918473955,190,665,0.41126533330477,pointwise_by_region,665.0
random,42,475,0.01103087918473955,190,665,0.3971156705487279,pointwise_by_region,665.0
random,456,475,0.01103087918473955,190,664,0.3899703329947025,pointwise_by_region,664.0
random,123,475,0.01103087918473955,190,665,0.39675712929072393,pointwise_by_region,665.0
random,789,475,0.01103087918473955,200,675,0.4183846458015529,pointwise_by_region,675.0
random,1,475,0.01103087918473955,200,675,0.4215170707813769,pointwise_by_region,675.0
random,42,475,0.01103087918473955,200,675,0.40799885731984586,pointwise_by_region,675.0
random,456,475,0.01103087918473955,200,675,0.3991223582781067,pointwise_by_region,675.0
random,123,475,0.01103087918473955,200,675,0.4011428035784296,pointwise_by_region,675.0
