Method,Seed,Initial Set Size,Initial Test R2,Budget,Test R2
representative_nlcd,1,295,0.4678260615656572,60,0.5172998850740502
representative_nlcd,42,295,0.4678260615656572,60,0.444990541966681
representative_nlcd,456,295,0.4678260615656572,60,0.46303818062725755
representative_nlcd,123,295,0.4678260615656572,60,0.48003340273987904
representative_nlcd,789,295,0.4678260615656572,70,0.49861455052746395
representative_nlcd,1,295,0.4678260615656572,70,0.5185713754438174
representative_nlcd,42,295,0.4678260615656572,70,0.4398300422206487
representative_nlcd,456,295,0.4678260615656572,70,0.4645040550372257
representative_nlcd,123,295,0.4678260615656572,70,0.4846572152226055
representative_nlcd,789,295,0.4678260615656572,80,0.5351934271485868
representative_nlcd,1,295,0.4678260615656572,80,0.5221542169110075
representative_nlcd,42,295,0.4678260615656572,80,0.4375505894137882
representative_nlcd,456,295,0.4678260615656572,80,0.4918732610099399
representative_nlcd,123,295,0.4678260615656572,80,0.4883724599123632
representative_nlcd,789,295,0.4678260615656572,90,0.5323197225523453
representative_nlcd,1,295,0.4678260615656572,90,0.5220642276559722
representative_nlcd,42,295,0.4678260615656572,90,0.45041715189046705
representative_nlcd,456,295,0.4678260615656572,90,0.4935958201101722
representative_nlcd,123,295,0.4678260615656572,90,0.49184927363564657
representative_nlcd,789,295,0.4678260615656572,100,0.5378619088093948
representative_nlcd,1,295,0.4678260615656572,100,0.5270557490716674
representative_nlcd,42,295,0.4678260615656572,100,0.5099577798752828
representative_nlcd,456,295,0.4678260615656572,100,0.5103176784429868
representative_nlcd,123,295,0.4678260615656572,100,0.4916349532779396
representative_state,789,295,0.4678260615656572,10,0.45399003022827567
representative_state,1,295,0.4678260615656572,10,0.45643998507053607
representative_state,42,295,0.4678260615656572,10,0.4581131525988905
representative_state,456,295,0.4678260615656572,10,0.4633239271842934
representative_state,123,295,0.4678260615656572,10,0.48187452210931725
representative_state,789,295,0.4678260615656572,20,0.48129805029868533
representative_state,1,295,0.4678260615656572,20,0.48256484562727964
representative_state,42,295,0.4678260615656572,20,0.44759570536008264
representative_state,456,295,0.4678260615656572,20,0.4939715723445829
representative_state,123,295,0.4678260615656572,20,0.4678138713567366
representative_state,789,295,0.4678260615656572,30,0.46548511262896597
representative_state,1,295,0.4678260615656572,30,0.46974912232902044
representative_state,42,295,0.4678260615656572,30,0.4536603274065717
representative_state,456,295,0.4678260615656572,30,0.47238265501246934
representative_state,123,295,0.4678260615656572,30,0.4724968442170051
representative_state,789,295,0.4678260615656572,40,0.5039344659264757
representative_state,1,295,0.4678260615656572,40,0.46651785415200864
representative_state,42,295,0.4678260615656572,40,0.4649478225718181
representative_state,456,295,0.4678260615656572,40,0.4980990259197423
representative_state,123,295,0.4678260615656572,40,0.5043229628314216
representative_state,789,295,0.4678260615656572,50,0.5006191492827525
representative_state,1,295,0.4678260615656572,50,0.47780303359748744
representative_state,42,295,0.4678260615656572,50,0.4697834218469995
representative_state,456,295,0.4678260615656572,50,0.5068653444802738
representative_state,123,295,0.4678260615656572,50,0.5064146593236125
representative_state,789,295,0.4678260615656572,60,0.5119710354458311
representative_state,1,295,0.4678260615656572,60,0.4769268083617363
representative_state,42,295,0.4678260615656572,60,0.46663249427708187
representative_state,456,295,0.4678260615656572,60,0.4806332336239162
representative_state,123,295,0.4678260615656572,60,0.49197268576579356
representative_state,789,295,0.4678260615656572,70,0.5140434023081413
representative_state,1,295,0.4678260615656572,70,0.48623046862829566
representative_state,42,295,0.4678260615656572,70,0.4717205988963469
representative_state,456,295,0.4678260615656572,70,0.4898267097244381
representative_state,123,295,0.4678260615656572,70,0.49809031044334773
representative_state,789,295,0.4678260615656572,80,0.5270481329409551
representative_state,1,295,0.4678260615656572,80,0.5294875646251354
representative_state,42,295,0.4678260615656572,80,0.4920993162262616
representative_state,456,295,0.4678260615656572,80,0.5175697800324233
representative_state,123,295,0.4678260615656572,80,0.5290163079170498
representative_state,789,295,0.4678260615656572,90,0.47813815220988765
representative_state,1,295,0.4678260615656572,90,0.5325045567654882
representative_state,42,295,0.4678260615656572,90,0.4995612142604756
representative_state,456,295,0.4678260615656572,90,0.5135493660056526
representative_state,123,295,0.4678260615656572,90,0.5303883287108084
representative_state,789,295,0.4678260615656572,100,0.5245242719414553
representative_state,1,295,0.4678260615656572,100,0.5321169335893803
representative_state,42,295,0.4678260615656572,100,0.4866318840748729
representative_state,456,295,0.4678260615656572,100,0.5124081638332785
representative_state,123,295,0.4678260615656572,100,0.5272214080376774
typiclust,789,295,0.4678260615656572,10,0.47792698479400386
typiclust,1,295,0.4678260615656572,10,0.4785674897905763
typiclust,42,295,0.4678260615656572,10,0.4755684546966441
typiclust,456,295,0.4678260615656572,10,0.4734356237867108
typiclust,123,295,0.4678260615656572,10,0.4854501804659761
typiclust,789,295,0.4678260615656572,20,0.48137273567277183
typiclust,1,295,0.4678260615656572,20,0.4667990734964854
typiclust,42,295,0.4678260615656572,20,0.4822582003676691
typiclust,456,295,0.4678260615656572,20,0.4802454838691621
typiclust,123,295,0.4678260615656572,20,0.4794484884744544
typiclust,789,295,0.4678260615656572,30,0.49029658927228414
typiclust,1,295,0.4678260615656572,30,0.4858362694331052
typiclust,42,295,0.4678260615656572,30,0.4771563203050273
typiclust,456,295,0.4678260615656572,30,0.4949653092948313
typiclust,123,295,0.4678260615656572,30,0.48805087931700963
typiclust,789,295,0.4678260615656572,40,0.4991074949963188
typiclust,1,295,0.4678260615656572,40,0.484140718635493
typiclust,42,295,0.4678260615656572,40,0.4822832990553392
typiclust,456,295,0.4678260615656572,40,0.4753625614514867
typiclust,123,295,0.4678260615656572,40,0.4852376905287724
typiclust,789,295,0.4678260615656572,50,0.5064411110947176
typiclust,1,295,0.4678260615656572,50,0.49175620975799506
typiclust,42,295,0.4678260615656572,50,0.49522129263468895
typiclust,456,295,0.4678260615656572,50,0.5093571754929862
typiclust,123,295,0.4678260615656572,50,0.4893167593190706
typiclust,789,295,0.4678260615656572,60,0.49513974826263185
typiclust,1,295,0.4678260615656572,60,0.49118951668164756
typiclust,42,295,0.4678260615656572,60,0.4872297391550664
typiclust,456,295,0.4678260615656572,60,0.4875931063395892
typiclust,123,295,0.4678260615656572,60,0.4950972247998928
typiclust,789,295,0.4678260615656572,70,0.500010466289529
