Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
greedycost,456,223,0.45913558785879127,110,319,0.49486205771511205,pointwise_by_region,319.0
greedycost,123,223,0.45913558785879127,110,333,0.46629221716929903,pointwise_by_region,333.0
greedycost,789,223,0.45913558785879127,120,356,0.5000710195122711,pointwise_by_region,356.0
greedycost,1,223,0.45913558785879127,120,339,0.4503048274821563,pointwise_by_region,339.0
greedycost,42,223,0.45913558785879127,120,343,0.5041008926930068,pointwise_by_region,343.0
greedycost,456,223,0.45913558785879127,120,332,0.5289685446736296,pointwise_by_region,332.0
greedycost,123,223,0.45913558785879127,120,341,0.46710833568005594,pointwise_by_region,341.0
greedycost,789,223,0.45913558785879127,130,364,0.5350411423075154,pointwise_by_region,364.0
greedycost,1,223,0.45913558785879127,130,349,0.5189007687731666,pointwise_by_region,349.0
greedycost,42,223,0.45913558785879127,130,348,0.5078109592421378,pointwise_by_region,348.0
greedycost,456,223,0.45913558785879127,130,343,0.5391181277044182,pointwise_by_region,343.0
greedycost,123,223,0.45913558785879127,130,352,0.4773083641636544,pointwise_by_region,352.0
greedycost,789,223,0.45913558785879127,140,371,0.5425689105047888,pointwise_by_region,371.0
greedycost,1,223,0.45913558785879127,140,361,0.5299182331359802,pointwise_by_region,361.0
greedycost,42,223,0.45913558785879127,140,363,0.5028137364546512,pointwise_by_region,363.0
greedycost,456,223,0.45913558785879127,140,351,0.5441464299903063,pointwise_by_region,351.0
greedycost,123,223,0.45913558785879127,140,362,0.4741772434292376,pointwise_by_region,362.0
greedycost,789,223,0.45913558785879127,150,386,0.5420105565714151,pointwise_by_region,386.0
greedycost,1,223,0.45913558785879127,150,369,0.46291158263875687,pointwise_by_region,369.0
greedycost,42,223,0.45913558785879127,150,375,0.5154382075913231,pointwise_by_region,375.0
greedycost,456,223,0.45913558785879127,150,360,0.5442923302254931,pointwise_by_region,360.0
greedycost,123,223,0.45913558785879127,150,368,0.4808421660545409,pointwise_by_region,368.0
greedycost,789,223,0.45913558785879127,160,394,0.5366758851883147,pointwise_by_region,394.0
greedycost,1,223,0.45913558785879127,160,377,0.5254200179104352,pointwise_by_region,377.0
greedycost,42,223,0.45913558785879127,160,384,0.5167122827237831,pointwise_by_region,384.0
greedycost,456,223,0.45913558785879127,160,368,0.543487761748695,pointwise_by_region,368.0
greedycost,123,223,0.45913558785879127,160,379,0.4811793059278523,pointwise_by_region,379.0
greedycost,789,223,0.45913558785879127,170,404,0.5340018807732181,pointwise_by_region,404.0
greedycost,1,223,0.45913558785879127,170,381,0.5258411178309839,pointwise_by_region,381.0
greedycost,42,223,0.45913558785879127,170,394,0.5451188546539207,pointwise_by_region,394.0
greedycost,456,223,0.45913558785879127,170,382,0.5442660988004633,pointwise_by_region,382.0
greedycost,123,223,0.45913558785879127,170,388,0.4829078229649635,pointwise_by_region,388.0
greedycost,789,223,0.45913558785879127,180,410,0.5348755521155626,pointwise_by_region,410.0
greedycost,1,223,0.45913558785879127,180,389,0.5271731665624848,pointwise_by_region,389.0
greedycost,42,223,0.45913558785879127,180,408,0.5351749840298039,pointwise_by_region,408.0
greedycost,456,223,0.45913558785879127,180,389,0.5444667900045619,pointwise_by_region,389.0
greedycost,123,223,0.45913558785879127,180,396,0.48042760229092407,pointwise_by_region,396.0
greedycost,789,223,0.45913558785879127,190,422,0.5326940405942618,pointwise_by_region,422.0
greedycost,1,223,0.45913558785879127,190,401,0.5309636142284029,pointwise_by_region,401.0
greedycost,42,223,0.45913558785879127,190,413,0.5392245490506767,pointwise_by_region,413.0
greedycost,456,223,0.45913558785879127,190,403,0.5427058961296758,pointwise_by_region,403.0
greedycost,123,223,0.45913558785879127,190,403,0.4883508755839142,pointwise_by_region,403.0
greedycost,789,223,0.45913558785879127,200,437,0.5422559180888465,pointwise_by_region,437.0
greedycost,1,223,0.45913558785879127,200,410,0.5323448275049433,pointwise_by_region,410.0
greedycost,42,223,0.45913558785879127,200,431,0.5462362250729349,pointwise_by_region,431.0
greedycost,456,223,0.45913558785879127,200,410,0.5420742242420826,pointwise_by_region,410.0
greedycost,123,223,0.45913558785879127,200,414,0.4771094843297826,pointwise_by_region,414.0
random,789,223,0.45913558785879127,10,233,0.47227773499629044,pointwise_by_region,233.0
random,1,223,0.45913558785879127,10,233,0.4622702756083723,pointwise_by_region,233.0
random,42,223,0.45913558785879127,10,233,0.46804444093256736,pointwise_by_region,233.0
random,456,223,0.45913558785879127,10,233,0.46165886478345386,pointwise_by_region,233.0
random,123,223,0.45913558785879127,10,233,0.46214004969142364,pointwise_by_region,233.0
random,789,223,0.45913558785879127,20,243,0.4747627024724945,pointwise_by_region,243.0
random,1,223,0.45913558785879127,20,243,0.46209789440972393,pointwise_by_region,243.0
random,42,223,0.45913558785879127,20,243,0.48059575535301235,pointwise_by_region,243.0
random,456,223,0.45913558785879127,20,243,0.45251170446175004,pointwise_by_region,243.0
random,123,223,0.45913558785879127,20,243,0.4635225970558613,pointwise_by_region,243.0
random,789,223,0.45913558785879127,30,253,0.4823411041067611,pointwise_by_region,253.0
random,1,223,0.45913558785879127,30,253,0.46594725871709686,pointwise_by_region,253.0
random,42,223,0.45913558785879127,30,253,0.47318137216878164,pointwise_by_region,253.0
random,456,223,0.45913558785879127,30,252,0.46037263676188056,pointwise_by_region,252.0
random,123,223,0.45913558785879127,30,253,0.4723785725763875,pointwise_by_region,253.0
random,789,223,0.45913558785879127,40,263,0.49065377211449357,pointwise_by_region,263.0
random,1,223,0.45913558785879127,40,263,0.46211458700792873,pointwise_by_region,263.0
random,42,223,0.45913558785879127,40,263,0.498189092328158,pointwise_by_region,263.0
random,456,223,0.45913558785879127,40,263,0.4732829572741232,pointwise_by_region,263.0
random,123,223,0.45913558785879127,40,263,0.4846312447687221,pointwise_by_region,263.0
random,789,223,0.45913558785879127,50,273,0.5265919556698411,pointwise_by_region,273.0
random,1,223,0.45913558785879127,50,273,0.4574837132315549,pointwise_by_region,273.0
random,42,223,0.45913558785879127,50,273,0.5209008282680683,pointwise_by_region,273.0
random,456,223,0.45913558785879127,50,273,0.4944903047985292,pointwise_by_region,273.0
random,123,223,0.45913558785879127,50,273,0.5109304506297103,pointwise_by_region,273.0
random,789,223,0.45913558785879127,60,283,0.5259088854909,pointwise_by_region,283.0
random,1,223,0.45913558785879127,60,283,0.45601234035952276,pointwise_by_region,283.0
random,42,223,0.45913558785879127,60,283,0.5029717380931611,pointwise_by_region,283.0
random,456,223,0.45913558785879127,60,283,0.5007114278242192,pointwise_by_region,283.0
random,123,223,0.45913558785879127,60,283,0.5153965738781321,pointwise_by_region,283.0
random,789,223,0.45913558785879127,70,293,0.4944854427457016,pointwise_by_region,293.0
random,1,223,0.45913558785879127,70,293,0.46005992052659384,pointwise_by_region,293.0
random,42,223,0.45913558785879127,70,293,0.5143120325787878,pointwise_by_region,293.0
random,456,223,0.45913558785879127,70,293,0.48820850155539064,pointwise_by_region,293.0
random,123,223,0.45913558785879127,70,293,0.4942658837351097,pointwise_by_region,293.0
random,789,223,0.45913558785879127,80,303,0.5385426400221875,pointwise_by_region,303.0
random,1,223,0.45913558785879127,80,303,0.4631379504120351,pointwise_by_region,303.0
random,42,223,0.45913558785879127,80,303,0.507173207449098,pointwise_by_region,303.0
random,456,223,0.45913558785879127,80,303,0.5113515466864327,pointwise_by_region,303.0
random,123,223,0.45913558785879127,80,303,0.4966150190660916,pointwise_by_region,303.0
random,789,223,0.45913558785879127,90,313,0.5454192421186947,pointwise_by_region,313.0
random,1,223,0.45913558785879127,90,312,0.4636467230095357,pointwise_by_region,312.0
random,42,223,0.45913558785879127,90,313,0.5054136678645628,pointwise_by_region,313.0
random,456,223,0.45913558785879127,90,313,0.5128276894333248,pointwise_by_region,313.0
random,123,223,0.45913558785879127,90,313,0.5280804626082496,pointwise_by_region,313.0
random,789,223,0.45913558785879127,100,322,0.5438919447043731,pointwise_by_region,322.0
random,1,223,0.45913558785879127,100,323,0.46491607301388416,pointwise_by_region,323.0
random,42,223,0.45913558785879127,100,323,0.5046279328564596,pointwise_by_region,323.0
random,456,223,0.45913558785879127,100,323,0.5144364357477571,pointwise_by_region,323.0
random,123,223,0.45913558785879127,100,323,0.5247661413366609,pointwise_by_region,323.0
random,789,223,0.45913558785879127,110,333,0.5137983961891424,pointwise_by_region,333.0
random,1,223,0.45913558785879127,110,333,0.4732522210554422,pointwise_by_region,333.0
random,42,223,0.45913558785879127,110,333,0.5083897407378326,pointwise_by_region,333.0
random,456,223,0.45913558785879127,110,332,0.5019374049137771,pointwise_by_region,332.0
random,123,223,0.45913558785879127,110,333,0.5038446364599241,pointwise_by_region,333.0
random,789,223,0.45913558785879127,120,343,0.5448370641280331,pointwise_by_region,343.0
random,1,223,0.45913558785879127,120,343,0.47219509723742503,pointwise_by_region,343.0
random,42,223,0.45913558785879127,120,343,0.5094497669099538,pointwise_by_region,343.0
random,456,223,0.45913558785879127,120,343,0.5054165922024071,pointwise_by_region,343.0
random,123,223,0.45913558785879127,120,343,0.5111675711096715,pointwise_by_region,343.0
random,789,223,0.45913558785879127,130,353,0.5195906994819334,pointwise_by_region,353.0
random,1,223,0.45913558785879127,130,353,0.4735519208678235,pointwise_by_region,353.0
random,42,223,0.45913558785879127,130,353,0.5093560941814017,pointwise_by_region,353.0
random,456,223,0.45913558785879127,130,352,0.5099457440509982,pointwise_by_region,352.0
random,123,223,0.45913558785879127,130,352,0.5185899132362666,pointwise_by_region,352.0
random,789,223,0.45913558785879127,140,363,0.5536303321608752,pointwise_by_region,363.0
random,1,223,0.45913558785879127,140,363,0.4834303485040652,pointwise_by_region,363.0
random,42,223,0.45913558785879127,140,363,0.5356492369179502,pointwise_by_region,363.0
random,456,223,0.45913558785879127,140,363,0.5163905897280372,pointwise_by_region,363.0
random,123,223,0.45913558785879127,140,363,0.5073301751404616,pointwise_by_region,363.0
random,789,223,0.45913558785879127,150,372,0.5604448822413894,pointwise_by_region,372.0
random,1,223,0.45913558785879127,150,373,0.4841164856198412,pointwise_by_region,373.0
random,42,223,0.45913558785879127,150,373,0.5190037153987164,pointwise_by_region,373.0
random,456,223,0.45913558785879127,150,373,0.527904281036346,pointwise_by_region,373.0
random,123,223,0.45913558785879127,150,373,0.5116307673519489,pointwise_by_region,373.0
random,789,223,0.45913558785879127,160,383,0.5639471126888076,pointwise_by_region,383.0
random,1,223,0.45913558785879127,160,383,0.48856233395182946,pointwise_by_region,383.0
random,42,223,0.45913558785879127,160,382,0.5207848276460443,pointwise_by_region,382.0
random,456,223,0.45913558785879127,160,383,0.529154968628821,pointwise_by_region,383.0
random,123,223,0.45913558785879127,160,383,0.5316319774971059,pointwise_by_region,383.0
random,789,223,0.45913558785879127,170,393,0.5677365995727197,pointwise_by_region,393.0
random,1,223,0.45913558785879127,170,393,0.4905073809006827,pointwise_by_region,393.0
random,42,223,0.45913558785879127,170,393,0.5235492713800551,pointwise_by_region,393.0
random,456,223,0.45913558785879127,170,393,0.53640128510062,pointwise_by_region,393.0
random,123,223,0.45913558785879127,170,393,0.5142429293533255,pointwise_by_region,393.0
random,789,223,0.45913558785879127,180,403,0.571018688055164,pointwise_by_region,403.0
random,1,223,0.45913558785879127,180,403,0.4942018205642239,pointwise_by_region,403.0
random,42,223,0.45913558785879127,180,403,0.5368060261326344,pointwise_by_region,403.0
random,456,223,0.45913558785879127,180,403,0.5387012151773863,pointwise_by_region,403.0
random,123,223,0.45913558785879127,180,403,0.5373187051231246,pointwise_by_region,403.0
random,789,223,0.45913558785879127,190,413,0.5673946403768486,pointwise_by_region,413.0
random,1,223,0.45913558785879127,190,413,0.4981645249918746,pointwise_by_region,413.0
random,42,223,0.45913558785879127,190,413,0.5221581417292309,pointwise_by_region,413.0
random,456,223,0.45913558785879127,190,413,0.5372628494851295,pointwise_by_region,413.0
random,123,223,0.45913558785879127,190,413,0.5229032147207693,pointwise_by_region,413.0
random,789,223,0.45913558785879127,200,423,0.5652886462899179,pointwise_by_region,423.0
random,1,223,0.45913558785879127,200,423,0.5028475315503562,pointwise_by_region,423.0
random,42,223,0.45913558785879127,200,423,0.523773365680801,pointwise_by_region,423.0
random,456,223,0.45913558785879127,200,423,0.5370441081693584,pointwise_by_region,423.0
random,123,223,0.45913558785879127,200,423,0.5416559787171461,pointwise_by_region,423.0
