Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
greedycost,456,381,0.4742885812254629,50,425,0.4968598908105243,pointwise_by_region,425.0
greedycost,123,381,0.4742885812254629,50,441,0.5155749859741592,pointwise_by_region,441.0
greedycost,789,381,0.4742885812254629,60,445,0.4922065305805001,pointwise_by_region,445.0
greedycost,1,381,0.4742885812254629,60,437,0.4935450929070091,pointwise_by_region,437.0
greedycost,42,381,0.4742885812254629,60,432,0.485953132562744,pointwise_by_region,432.0
greedycost,456,381,0.4742885812254629,60,435,0.47530730245207065,pointwise_by_region,435.0
greedycost,123,381,0.4742885812254629,60,455,0.5184537209086826,pointwise_by_region,455.0
greedycost,789,381,0.4742885812254629,70,459,0.49889905505864574,pointwise_by_region,459.0
greedycost,1,381,0.4742885812254629,70,446,0.4956798454367247,pointwise_by_region,446.0
greedycost,42,381,0.4742885812254629,70,445,0.5128574261411017,pointwise_by_region,445.0
greedycost,456,381,0.4742885812254629,70,444,0.5016936725090138,pointwise_by_region,444.0
greedycost,123,381,0.4742885812254629,70,459,0.5221712108300902,pointwise_by_region,459.0
greedycost,789,381,0.4742885812254629,80,475,0.5140969964186866,pointwise_by_region,475.0
greedycost,1,381,0.4742885812254629,80,459,0.4964913687207929,pointwise_by_region,459.0
greedycost,42,381,0.4742885812254629,80,456,0.5152626275257111,pointwise_by_region,456.0
greedycost,456,381,0.4742885812254629,80,452,0.5037853824940814,pointwise_by_region,452.0
greedycost,123,381,0.4742885812254629,80,471,0.52700532915509,pointwise_by_region,471.0
greedycost,789,381,0.4742885812254629,90,481,0.5146929311916579,pointwise_by_region,481.0
greedycost,1,381,0.4742885812254629,90,475,0.5082762882129114,pointwise_by_region,475.0
greedycost,42,381,0.4742885812254629,90,467,0.5199479533905718,pointwise_by_region,467.0
greedycost,456,381,0.4742885812254629,90,460,0.5035558500249969,pointwise_by_region,460.0
greedycost,123,381,0.4742885812254629,90,476,0.5280571864401048,pointwise_by_region,476.0
greedycost,789,381,0.4742885812254629,100,487,0.5126195860628465,pointwise_by_region,487.0
greedycost,1,381,0.4742885812254629,100,481,0.5102127478959583,pointwise_by_region,481.0
greedycost,42,381,0.4742885812254629,100,478,0.5211612633747135,pointwise_by_region,478.0
greedycost,456,381,0.4742885812254629,100,465,0.4567108291071442,pointwise_by_region,465.0
greedycost,123,381,0.4742885812254629,100,485,0.5243941313625706,pointwise_by_region,485.0
greedycost,789,381,0.4742885812254629,110,497,0.5155531517273735,pointwise_by_region,497.0
greedycost,1,381,0.4742885812254629,110,488,0.5115300981387843,pointwise_by_region,488.0
greedycost,42,381,0.4742885812254629,110,486,0.5133266956233276,pointwise_by_region,486.0
greedycost,456,381,0.4742885812254629,110,477,0.5080485378476881,pointwise_by_region,477.0
greedycost,123,381,0.4742885812254629,110,491,0.5244122346202553,pointwise_by_region,491.0
greedycost,789,381,0.4742885812254629,120,511,0.5173567986407248,pointwise_by_region,511.0
greedycost,1,381,0.4742885812254629,120,495,0.5129813138437607,pointwise_by_region,495.0
greedycost,42,381,0.4742885812254629,120,498,0.5065760182766761,pointwise_by_region,498.0
greedycost,456,381,0.4742885812254629,120,486,0.4790114179357853,pointwise_by_region,486.0
greedycost,123,381,0.4742885812254629,120,497,0.5271557960544324,pointwise_by_region,497.0
greedycost,789,381,0.4742885812254629,130,523,0.49689686139968225,pointwise_by_region,523.0
greedycost,1,381,0.4742885812254629,130,505,0.515166374156134,pointwise_by_region,505.0
greedycost,42,381,0.4742885812254629,130,509,0.5248271265573538,pointwise_by_region,509.0
greedycost,456,381,0.4742885812254629,130,500,0.48176751085231306,pointwise_by_region,500.0
greedycost,123,381,0.4742885812254629,130,506,0.5247521544896545,pointwise_by_region,506.0
greedycost,789,381,0.4742885812254629,140,531,0.5328101554514669,pointwise_by_region,531.0
greedycost,1,381,0.4742885812254629,140,517,0.5191709810695415,pointwise_by_region,517.0
greedycost,42,381,0.4742885812254629,140,522,0.5263964499810789,pointwise_by_region,522.0
greedycost,456,381,0.4742885812254629,140,512,0.4785538239532119,pointwise_by_region,512.0
greedycost,123,381,0.4742885812254629,140,520,0.5324757440681847,pointwise_by_region,520.0
greedycost,789,381,0.4742885812254629,150,542,0.5411821620519894,pointwise_by_region,542.0
greedycost,1,381,0.4742885812254629,150,527,0.5196956495398215,pointwise_by_region,527.0
greedycost,42,381,0.4742885812254629,150,532,0.5313397140116951,pointwise_by_region,532.0
greedycost,456,381,0.4742885812254629,150,518,0.47989909465128244,pointwise_by_region,518.0
greedycost,123,381,0.4742885812254629,150,529,0.5370896315814069,pointwise_by_region,529.0
greedycost,789,381,0.4742885812254629,160,553,0.5415217541284923,pointwise_by_region,553.0
greedycost,1,381,0.4742885812254629,160,535,0.5232427629256972,pointwise_by_region,535.0
greedycost,42,381,0.4742885812254629,160,545,0.513148138670593,pointwise_by_region,545.0
greedycost,456,381,0.4742885812254629,160,528,0.4821905521036668,pointwise_by_region,528.0
greedycost,123,381,0.4742885812254629,160,536,0.5379924922736241,pointwise_by_region,536.0
greedycost,789,381,0.4742885812254629,170,563,0.5419324408741866,pointwise_by_region,563.0
greedycost,1,381,0.4742885812254629,170,542,0.5316714498110008,pointwise_by_region,542.0
greedycost,42,381,0.4742885812254629,170,555,0.5051975821955541,pointwise_by_region,555.0
greedycost,456,381,0.4742885812254629,170,537,0.4617385254841735,pointwise_by_region,537.0
greedycost,123,381,0.4742885812254629,170,549,0.5407441704467418,pointwise_by_region,549.0
greedycost,789,381,0.4742885812254629,180,572,0.5454446442692276,pointwise_by_region,572.0
greedycost,1,381,0.4742885812254629,180,547,0.5334044335395718,pointwise_by_region,547.0
greedycost,42,381,0.4742885812254629,180,565,0.5191904646445203,pointwise_by_region,565.0
greedycost,456,381,0.4742885812254629,180,551,0.4965159777540321,pointwise_by_region,551.0
greedycost,123,381,0.4742885812254629,180,555,0.5428712328162002,pointwise_by_region,555.0
greedycost,789,381,0.4742885812254629,190,578,0.5470596820689706,pointwise_by_region,578.0
greedycost,1,381,0.4742885812254629,190,556,0.5364235511462241,pointwise_by_region,556.0
greedycost,42,381,0.4742885812254629,190,578,0.5185059314261129,pointwise_by_region,578.0
greedycost,456,381,0.4742885812254629,190,558,0.4976685672409148,pointwise_by_region,558.0
greedycost,123,381,0.4742885812254629,190,565,0.5468265398562493,pointwise_by_region,565.0
greedycost,789,381,0.4742885812254629,200,589,0.5539368266519022,pointwise_by_region,589.0
greedycost,1,381,0.4742885812254629,200,568,0.5342337226868925,pointwise_by_region,568.0
greedycost,42,381,0.4742885812254629,200,583,0.5180117046777815,pointwise_by_region,583.0
greedycost,456,381,0.4742885812254629,200,571,0.5054517996491359,pointwise_by_region,571.0
greedycost,123,381,0.4742885812254629,200,571,0.545660923340225,pointwise_by_region,571.0
random,789,381,0.4742885812254629,10,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,10,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,10,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,10,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,10,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,20,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,20,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,20,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,20,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,20,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,30,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,30,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,30,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,30,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,30,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,40,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,40,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,40,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,40,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,40,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,50,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,50,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,50,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,50,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,50,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,60,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,60,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,60,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,60,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,60,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,70,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,70,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,70,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,70,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,70,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,80,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,80,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,80,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,80,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,80,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,90,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,90,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,90,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,90,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,90,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,100,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,100,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,100,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,100,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,100,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,110,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,110,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,110,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,110,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,110,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,120,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,120,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,120,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,120,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,120,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,130,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,130,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,130,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,130,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,130,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,140,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,140,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,140,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,140,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,140,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,150,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,150,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,150,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,150,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,150,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,160,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,160,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,160,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,160,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,160,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,170,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,170,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,170,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,170,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,170,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,180,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,180,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,180,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,180,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,180,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,190,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,190,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,190,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,190,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,190,381,0.4742885812254629,pointwise_by_region,381.0
random,789,381,0.4742885812254629,200,381,0.4742885812254629,pointwise_by_region,381.0
random,1,381,0.4742885812254629,200,381,0.4742885812254629,pointwise_by_region,381.0
random,42,381,0.4742885812254629,200,381,0.4742885812254629,pointwise_by_region,381.0
random,456,381,0.4742885812254629,200,381,0.4742885812254629,pointwise_by_region,381.0
random,123,381,0.4742885812254629,200,381,0.4742885812254629,pointwise_by_region,381.0
