Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
greedycost,1,219,-0.005646954408984994,80,291,0.21293962909362818,pointwise_by_region,291.0
greedycost,42,219,-0.005646954408984994,80,300,0.2872492605934348,pointwise_by_region,300.0
greedycost,456,219,-0.005646954408984994,80,284,0.22514259845675233,pointwise_by_region,284.0
greedycost,123,219,-0.005646954408984994,80,304,0.2667877515095648,pointwise_by_region,304.0
greedycost,789,219,-0.005646954408984994,90,320,0.33847093839468434,pointwise_by_region,320.0
greedycost,1,219,-0.005646954408984994,90,299,0.2237773707362679,pointwise_by_region,299.0
greedycost,42,219,-0.005646954408984994,90,312,0.3174851073097241,pointwise_by_region,312.0
greedycost,456,219,-0.005646954408984994,90,289,0.22272177802742565,pointwise_by_region,289.0
greedycost,123,219,-0.005646954408984994,90,309,0.2888103128905053,pointwise_by_region,309.0
greedycost,789,219,-0.005646954408984994,100,329,0.33920671454157436,pointwise_by_region,329.0
greedycost,1,219,-0.005646954408984994,100,310,0.2481642968022688,pointwise_by_region,310.0
greedycost,42,219,-0.005646954408984994,100,319,0.32689587527054553,pointwise_by_region,319.0
greedycost,456,219,-0.005646954408984994,100,302,0.2525646288811224,pointwise_by_region,302.0
greedycost,123,219,-0.005646954408984994,100,320,0.30906216767180494,pointwise_by_region,320.0
greedycost,789,219,-0.005646954408984994,110,338,0.35709984445593934,pointwise_by_region,338.0
greedycost,1,219,-0.005646954408984994,110,321,0.2557962640565763,pointwise_by_region,321.0
greedycost,42,219,-0.005646954408984994,110,332,0.31371123921753286,pointwise_by_region,332.0
greedycost,456,219,-0.005646954408984994,110,310,0.26907801769900075,pointwise_by_region,310.0
greedycost,123,219,-0.005646954408984994,110,332,0.3139402501358518,pointwise_by_region,332.0
greedycost,789,219,-0.005646954408984994,120,347,0.35857630218975844,pointwise_by_region,347.0
greedycost,1,219,-0.005646954408984994,120,326,0.27759364976837864,pointwise_by_region,326.0
greedycost,42,219,-0.005646954408984994,120,345,0.3315827553212647,pointwise_by_region,345.0
greedycost,456,219,-0.005646954408984994,120,319,0.2857907747728531,pointwise_by_region,319.0
greedycost,123,219,-0.005646954408984994,120,337,0.31386105623148874,pointwise_by_region,337.0
greedycost,789,219,-0.005646954408984994,130,357,0.36841601084069986,pointwise_by_region,357.0
greedycost,1,219,-0.005646954408984994,130,331,0.29172429323305094,pointwise_by_region,331.0
greedycost,42,219,-0.005646954408984994,130,355,0.33680194757569326,pointwise_by_region,355.0
greedycost,456,219,-0.005646954408984994,130,335,0.2998243471580103,pointwise_by_region,335.0
greedycost,123,219,-0.005646954408984994,130,346,0.33504357227069137,pointwise_by_region,346.0
greedycost,789,219,-0.005646954408984994,140,361,0.407901017534797,pointwise_by_region,361.0
greedycost,1,219,-0.005646954408984994,140,337,0.27311219650247076,pointwise_by_region,337.0
greedycost,42,219,-0.005646954408984994,140,368,0.34600649491718105,pointwise_by_region,368.0
greedycost,456,219,-0.005646954408984994,140,343,0.30347157838976724,pointwise_by_region,343.0
greedycost,123,219,-0.005646954408984994,140,357,0.3382082462039162,pointwise_by_region,357.0
greedycost,789,219,-0.005646954408984994,150,374,0.3840049531661819,pointwise_by_region,374.0
greedycost,1,219,-0.005646954408984994,150,349,0.2972891996695298,pointwise_by_region,349.0
greedycost,42,219,-0.005646954408984994,150,377,0.3547848388571253,pointwise_by_region,377.0
greedycost,456,219,-0.005646954408984994,150,352,0.30762816532456805,pointwise_by_region,352.0
greedycost,123,219,-0.005646954408984994,150,365,0.3673615737458018,pointwise_by_region,365.0
greedycost,789,219,-0.005646954408984994,160,384,0.3888296628262966,pointwise_by_region,384.0
greedycost,1,219,-0.005646954408984994,160,356,0.30862214350134476,pointwise_by_region,356.0
greedycost,42,219,-0.005646954408984994,160,388,0.3725844602467263,pointwise_by_region,388.0
greedycost,456,219,-0.005646954408984994,160,363,0.32054921744384035,pointwise_by_region,363.0
greedycost,123,219,-0.005646954408984994,160,376,0.3563457454743588,pointwise_by_region,376.0
greedycost,789,219,-0.005646954408984994,170,390,0.3949369690836739,pointwise_by_region,390.0
greedycost,1,219,-0.005646954408984994,170,362,0.3002205566881424,pointwise_by_region,362.0
greedycost,42,219,-0.005646954408984994,170,397,0.3712387898853444,pointwise_by_region,397.0
greedycost,456,219,-0.005646954408984994,170,375,0.3362723371686027,pointwise_by_region,375.0
greedycost,123,219,-0.005646954408984994,170,384,0.36138513644907877,pointwise_by_region,384.0
greedycost,789,219,-0.005646954408984994,180,398,0.3967717283943589,pointwise_by_region,398.0
greedycost,1,219,-0.005646954408984994,180,375,0.29691292234980693,pointwise_by_region,375.0
greedycost,42,219,-0.005646954408984994,180,409,0.3759438070444502,pointwise_by_region,409.0
greedycost,456,219,-0.005646954408984994,180,387,0.3355109435449055,pointwise_by_region,387.0
greedycost,123,219,-0.005646954408984994,180,390,0.36682728257466657,pointwise_by_region,390.0
greedycost,789,219,-0.005646954408984994,190,415,0.39789735890903233,pointwise_by_region,415.0
greedycost,1,219,-0.005646954408984994,190,384,0.3393883694729124,pointwise_by_region,384.0
greedycost,42,219,-0.005646954408984994,190,415,0.38555832001674606,pointwise_by_region,415.0
greedycost,456,219,-0.005646954408984994,190,398,0.3403214901381254,pointwise_by_region,398.0
greedycost,123,219,-0.005646954408984994,190,395,0.37672309526250314,pointwise_by_region,395.0
greedycost,789,219,-0.005646954408984994,200,427,0.4004324675208186,pointwise_by_region,427.0
greedycost,1,219,-0.005646954408984994,200,390,0.34456560858121,pointwise_by_region,390.0
greedycost,42,219,-0.005646954408984994,200,427,0.4162265414740458,pointwise_by_region,427.0
greedycost,456,219,-0.005646954408984994,200,407,0.35176573909096187,pointwise_by_region,407.0
greedycost,123,219,-0.005646954408984994,200,402,0.38691216848567944,pointwise_by_region,402.0
random,789,219,-0.005646954408984994,10,229,0.013205424381896425,pointwise_by_region,229.0
random,1,219,-0.005646954408984994,10,228,0.009875814533852112,pointwise_by_region,228.0
random,42,219,-0.005646954408984994,10,229,0.0621946177007755,pointwise_by_region,229.0
random,456,219,-0.005646954408984994,10,228,0.038409269353613995,pointwise_by_region,228.0
random,123,219,-0.005646954408984994,10,229,0.033589733949000666,pointwise_by_region,229.0
random,789,219,-0.005646954408984994,20,239,0.04647366567446487,pointwise_by_region,239.0
random,1,219,-0.005646954408984994,20,238,0.11834596471363534,pointwise_by_region,238.0
random,42,219,-0.005646954408984994,20,238,0.10411504062476984,pointwise_by_region,238.0
random,456,219,-0.005646954408984994,20,239,0.08717851141169597,pointwise_by_region,239.0
random,123,219,-0.005646954408984994,20,239,0.06403685820620941,pointwise_by_region,239.0
random,789,219,-0.005646954408984994,30,249,0.1448088244549285,pointwise_by_region,249.0
random,1,219,-0.005646954408984994,30,249,0.1474044852812616,pointwise_by_region,249.0
random,42,219,-0.005646954408984994,30,248,0.13741604885262182,pointwise_by_region,248.0
random,456,219,-0.005646954408984994,30,249,0.09774339421940348,pointwise_by_region,249.0
random,123,219,-0.005646954408984994,30,249,0.11279332738524639,pointwise_by_region,249.0
random,789,219,-0.005646954408984994,40,259,0.15786546597678475,pointwise_by_region,259.0
random,1,219,-0.005646954408984994,40,259,0.16821285544873266,pointwise_by_region,259.0
random,42,219,-0.005646954408984994,40,259,0.15101549857240348,pointwise_by_region,259.0
random,456,219,-0.005646954408984994,40,258,0.17336514264722513,pointwise_by_region,258.0
random,123,219,-0.005646954408984994,40,259,0.09481453136851614,pointwise_by_region,259.0
random,789,219,-0.005646954408984994,50,269,0.16888789612202815,pointwise_by_region,269.0
random,1,219,-0.005646954408984994,50,268,0.1958892978468766,pointwise_by_region,268.0
random,42,219,-0.005646954408984994,50,269,0.2162773719970883,pointwise_by_region,269.0
random,456,219,-0.005646954408984994,50,269,0.20045862764246047,pointwise_by_region,269.0
random,123,219,-0.005646954408984994,50,269,0.20861118542876766,pointwise_by_region,269.0
random,789,219,-0.005646954408984994,60,279,0.20577247730489,pointwise_by_region,279.0
random,1,219,-0.005646954408984994,60,279,0.20586808204504659,pointwise_by_region,279.0
random,42,219,-0.005646954408984994,60,278,0.2261595928336657,pointwise_by_region,278.0
random,456,219,-0.005646954408984994,60,279,0.25248871087402125,pointwise_by_region,279.0
random,123,219,-0.005646954408984994,60,278,0.19323269815971744,pointwise_by_region,278.0
random,789,219,-0.005646954408984994,70,289,0.2743268438529446,pointwise_by_region,289.0
random,1,219,-0.005646954408984994,70,289,0.21671141347210365,pointwise_by_region,289.0
random,42,219,-0.005646954408984994,70,289,0.24656511891554034,pointwise_by_region,289.0
random,456,219,-0.005646954408984994,70,289,0.2586533341211926,pointwise_by_region,289.0
random,123,219,-0.005646954408984994,70,289,0.2793528739297191,pointwise_by_region,289.0
random,789,219,-0.005646954408984994,80,299,0.3104516222038044,pointwise_by_region,299.0
random,1,219,-0.005646954408984994,80,299,0.27289534776562907,pointwise_by_region,299.0
random,42,219,-0.005646954408984994,80,298,0.2602658399930463,pointwise_by_region,298.0
random,456,219,-0.005646954408984994,80,299,0.26464223886335314,pointwise_by_region,299.0
random,123,219,-0.005646954408984994,80,299,0.32100475060022293,pointwise_by_region,299.0
random,789,219,-0.005646954408984994,90,309,0.31602502417649503,pointwise_by_region,309.0
random,1,219,-0.005646954408984994,90,309,0.29454864065833075,pointwise_by_region,309.0
random,42,219,-0.005646954408984994,90,309,0.32317833716358046,pointwise_by_region,309.0
random,456,219,-0.005646954408984994,90,309,0.2701061176743337,pointwise_by_region,309.0
random,123,219,-0.005646954408984994,90,309,0.34090223037762546,pointwise_by_region,309.0
random,789,219,-0.005646954408984994,100,319,0.324488090802712,pointwise_by_region,319.0
random,1,219,-0.005646954408984994,100,318,0.31119124451487346,pointwise_by_region,318.0
random,42,219,-0.005646954408984994,100,319,0.2833411860840941,pointwise_by_region,319.0
random,456,219,-0.005646954408984994,100,319,0.2964711953006779,pointwise_by_region,319.0
random,123,219,-0.005646954408984994,100,319,0.338227513396512,pointwise_by_region,319.0
random,789,219,-0.005646954408984994,110,329,0.3241556844903589,pointwise_by_region,329.0
random,1,219,-0.005646954408984994,110,329,0.3139048637714117,pointwise_by_region,329.0
random,42,219,-0.005646954408984994,110,329,0.2879620515302397,pointwise_by_region,329.0
random,456,219,-0.005646954408984994,110,329,0.3564914068548046,pointwise_by_region,329.0
random,123,219,-0.005646954408984994,110,329,0.3732744426270854,pointwise_by_region,329.0
random,789,219,-0.005646954408984994,120,338,0.3186308327239923,pointwise_by_region,338.0
random,1,219,-0.005646954408984994,120,339,0.3305951077303213,pointwise_by_region,339.0
random,42,219,-0.005646954408984994,120,339,0.2976034583149426,pointwise_by_region,339.0
random,456,219,-0.005646954408984994,120,339,0.3515145338044062,pointwise_by_region,339.0
random,123,219,-0.005646954408984994,120,339,0.4066713228462081,pointwise_by_region,339.0
random,789,219,-0.005646954408984994,130,349,0.34521469826189544,pointwise_by_region,349.0
random,1,219,-0.005646954408984994,130,348,0.3429482023084005,pointwise_by_region,348.0
random,42,219,-0.005646954408984994,130,349,0.3150443860372082,pointwise_by_region,349.0
random,456,219,-0.005646954408984994,130,349,0.35738226405121676,pointwise_by_region,349.0
random,123,219,-0.005646954408984994,130,349,0.4119776859724631,pointwise_by_region,349.0
random,789,219,-0.005646954408984994,140,358,0.35712146645820364,pointwise_by_region,358.0
random,1,219,-0.005646954408984994,140,359,0.36771922101257226,pointwise_by_region,359.0
random,42,219,-0.005646954408984994,140,359,0.32348851293004954,pointwise_by_region,359.0
random,456,219,-0.005646954408984994,140,359,0.3757186986160076,pointwise_by_region,359.0
random,123,219,-0.005646954408984994,140,359,0.4190792646391621,pointwise_by_region,359.0
random,789,219,-0.005646954408984994,150,368,0.35905393320529133,pointwise_by_region,368.0
random,1,219,-0.005646954408984994,150,369,0.3809412248594335,pointwise_by_region,369.0
random,42,219,-0.005646954408984994,150,369,0.3791659565707992,pointwise_by_region,369.0
random,456,219,-0.005646954408984994,150,368,0.38975647086562726,pointwise_by_region,368.0
random,123,219,-0.005646954408984994,150,368,0.4221535385156503,pointwise_by_region,368.0
random,789,219,-0.005646954408984994,160,378,0.3536218139465981,pointwise_by_region,378.0
random,1,219,-0.005646954408984994,160,378,0.3771335212449941,pointwise_by_region,378.0
random,42,219,-0.005646954408984994,160,379,0.33798998974440586,pointwise_by_region,379.0
random,456,219,-0.005646954408984994,160,379,0.3907203086974059,pointwise_by_region,379.0
random,123,219,-0.005646954408984994,160,378,0.42690162257582287,pointwise_by_region,378.0
random,789,219,-0.005646954408984994,170,389,0.360569008050006,pointwise_by_region,389.0
random,1,219,-0.005646954408984994,170,389,0.39342403010293525,pointwise_by_region,389.0
random,42,219,-0.005646954408984994,170,388,0.3504746178639936,pointwise_by_region,388.0
random,456,219,-0.005646954408984994,170,389,0.39185126829520367,pointwise_by_region,389.0
random,123,219,-0.005646954408984994,170,389,0.4363826904485697,pointwise_by_region,389.0
random,789,219,-0.005646954408984994,180,399,0.36746998594026636,pointwise_by_region,399.0
random,1,219,-0.005646954408984994,180,399,0.39287934437974104,pointwise_by_region,399.0
random,42,219,-0.005646954408984994,180,398,0.3663381134795364,pointwise_by_region,398.0
random,456,219,-0.005646954408984994,180,399,0.39367998089370093,pointwise_by_region,399.0
random,123,219,-0.005646954408984994,180,399,0.43582645900103045,pointwise_by_region,399.0
random,789,219,-0.005646954408984994,190,409,0.3690436836952442,pointwise_by_region,409.0
random,1,219,-0.005646954408984994,190,409,0.3973568830326305,pointwise_by_region,409.0
random,42,219,-0.005646954408984994,190,409,0.3637549812312785,pointwise_by_region,409.0
random,456,219,-0.005646954408984994,190,408,0.401710420298367,pointwise_by_region,408.0
random,123,219,-0.005646954408984994,190,408,0.44057130101534636,pointwise_by_region,408.0
random,789,219,-0.005646954408984994,200,419,0.3785543545322254,pointwise_by_region,419.0
random,1,219,-0.005646954408984994,200,419,0.39930885797184235,pointwise_by_region,419.0
random,42,219,-0.005646954408984994,200,419,0.42768527817795077,pointwise_by_region,419.0
random,456,219,-0.005646954408984994,200,418,0.4186046052397512,pointwise_by_region,418.0
random,123,219,-0.005646954408984994,200,419,0.446736690931716,pointwise_by_region,419.0
