Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
greedycost,1,362,-0.10732700448487176,180,535,0.40283265117895906,pointwise_by_region,535.0
greedycost,42,362,-0.10732700448487176,180,559,0.4341927884871426,pointwise_by_region,559.0
greedycost,456,362,-0.10732700448487176,180,530,0.3735445025944576,pointwise_by_region,530.0
greedycost,123,362,-0.10732700448487176,180,524,0.3773737754677936,pointwise_by_region,524.0
greedycost,789,362,-0.10732700448487176,190,552,0.3684056514644972,pointwise_by_region,552.0
greedycost,1,362,-0.10732700448487176,190,546,0.416084689898193,pointwise_by_region,546.0
greedycost,42,362,-0.10732700448487176,190,575,0.45351111639953356,pointwise_by_region,575.0
greedycost,456,362,-0.10732700448487176,190,537,0.3709781606139144,pointwise_by_region,537.0
greedycost,123,362,-0.10732700448487176,190,530,0.38122434773466296,pointwise_by_region,530.0
greedycost,789,362,-0.10732700448487176,200,565,0.38918721531732425,pointwise_by_region,565.0
greedycost,1,362,-0.10732700448487176,200,556,0.41258443646792575,pointwise_by_region,556.0
greedycost,42,362,-0.10732700448487176,200,580,0.46001669198444584,pointwise_by_region,580.0
greedycost,456,362,-0.10732700448487176,200,551,0.3746915271466914,pointwise_by_region,551.0
greedycost,123,362,-0.10732700448487176,200,537,0.37740518755592967,pointwise_by_region,537.0
random,789,362,-0.10732700448487176,10,372,-0.04637399230039918,pointwise_by_region,372.0
random,1,362,-0.10732700448487176,10,372,-0.037934519077823525,pointwise_by_region,372.0
random,42,362,-0.10732700448487176,10,371,-0.053553779719658134,pointwise_by_region,371.0
random,456,362,-0.10732700448487176,10,372,-0.08497025969486871,pointwise_by_region,372.0
random,123,362,-0.10732700448487176,10,372,-0.0588566455902475,pointwise_by_region,372.0
random,789,362,-0.10732700448487176,20,382,0.03075139401110205,pointwise_by_region,382.0
random,1,362,-0.10732700448487176,20,381,-0.0017188315715708224,pointwise_by_region,381.0
random,42,362,-0.10732700448487176,20,382,-0.022965947857921165,pointwise_by_region,382.0
random,456,362,-0.10732700448487176,20,382,0.00245967951656878,pointwise_by_region,382.0
random,123,362,-0.10732700448487176,20,382,0.016134824809927895,pointwise_by_region,382.0
random,789,362,-0.10732700448487176,30,392,0.07785226261155376,pointwise_by_region,392.0
random,1,362,-0.10732700448487176,30,392,0.016255286347149456,pointwise_by_region,392.0
random,42,362,-0.10732700448487176,30,391,0.015581171775975955,pointwise_by_region,391.0
random,456,362,-0.10732700448487176,30,391,0.0776544851657317,pointwise_by_region,391.0
random,123,362,-0.10732700448487176,30,392,0.06458053580656398,pointwise_by_region,392.0
random,789,362,-0.10732700448487176,40,402,0.09124797364360526,pointwise_by_region,402.0
random,1,362,-0.10732700448487176,40,402,0.031950285570335635,pointwise_by_region,402.0
random,42,362,-0.10732700448487176,40,402,0.0734321721682093,pointwise_by_region,402.0
random,456,362,-0.10732700448487176,40,402,0.15645612042184032,pointwise_by_region,402.0
random,123,362,-0.10732700448487176,40,402,0.11110560585763518,pointwise_by_region,402.0
random,789,362,-0.10732700448487176,50,411,0.14383287359754393,pointwise_by_region,411.0
random,1,362,-0.10732700448487176,50,412,0.038797709186364604,pointwise_by_region,412.0
random,42,362,-0.10732700448487176,50,412,0.1214490950685595,pointwise_by_region,412.0
random,456,362,-0.10732700448487176,50,412,0.21656663839715784,pointwise_by_region,412.0
random,123,362,-0.10732700448487176,50,411,0.195769716766653,pointwise_by_region,411.0
random,789,362,-0.10732700448487176,60,422,0.2232542218077691,pointwise_by_region,422.0
random,1,362,-0.10732700448487176,60,422,0.05001826114069663,pointwise_by_region,422.0
random,42,362,-0.10732700448487176,60,422,0.21278650830817236,pointwise_by_region,422.0
random,456,362,-0.10732700448487176,60,422,0.2553319026402625,pointwise_by_region,422.0
random,123,362,-0.10732700448487176,60,422,0.2093139802490167,pointwise_by_region,422.0
random,789,362,-0.10732700448487176,70,432,0.24385559936556223,pointwise_by_region,432.0
random,1,362,-0.10732700448487176,70,432,0.08122497337513801,pointwise_by_region,432.0
random,42,362,-0.10732700448487176,70,432,0.16601426626767468,pointwise_by_region,432.0
random,456,362,-0.10732700448487176,70,432,0.23406268548942788,pointwise_by_region,432.0
random,123,362,-0.10732700448487176,70,432,0.18757417973618296,pointwise_by_region,432.0
random,789,362,-0.10732700448487176,80,442,0.31930545237048313,pointwise_by_region,442.0
random,1,362,-0.10732700448487176,80,442,0.19071640803859535,pointwise_by_region,442.0
random,42,362,-0.10732700448487176,80,442,0.17934128695407725,pointwise_by_region,442.0
random,456,362,-0.10732700448487176,80,441,0.297070646418092,pointwise_by_region,441.0
random,123,362,-0.10732700448487176,80,442,0.25034267242527153,pointwise_by_region,442.0
random,789,362,-0.10732700448487176,90,452,0.3481754929800308,pointwise_by_region,452.0
random,1,362,-0.10732700448487176,90,452,0.21310597081657123,pointwise_by_region,452.0
random,42,362,-0.10732700448487176,90,452,0.21549518196901152,pointwise_by_region,452.0
random,456,362,-0.10732700448487176,90,452,0.30551653866827333,pointwise_by_region,452.0
random,123,362,-0.10732700448487176,90,452,0.2822337956137475,pointwise_by_region,452.0
random,789,362,-0.10732700448487176,100,461,0.34748899104728537,pointwise_by_region,461.0
random,1,362,-0.10732700448487176,100,461,0.21366485321086526,pointwise_by_region,461.0
random,42,362,-0.10732700448487176,100,462,0.24103471015796252,pointwise_by_region,462.0
random,456,362,-0.10732700448487176,100,462,0.32697312758870334,pointwise_by_region,462.0
random,123,362,-0.10732700448487176,100,462,0.3098897611432768,pointwise_by_region,462.0
random,789,362,-0.10732700448487176,110,472,0.363766314424522,pointwise_by_region,472.0
random,1,362,-0.10732700448487176,110,472,0.21121371683573964,pointwise_by_region,472.0
random,42,362,-0.10732700448487176,110,472,0.24942111769538888,pointwise_by_region,472.0
random,456,362,-0.10732700448487176,110,472,0.3482198179189214,pointwise_by_region,472.0
random,123,362,-0.10732700448487176,110,472,0.35954162003455914,pointwise_by_region,472.0
random,789,362,-0.10732700448487176,120,482,0.3746171324819415,pointwise_by_region,482.0
random,1,362,-0.10732700448487176,120,482,0.22416476544848296,pointwise_by_region,482.0
random,42,362,-0.10732700448487176,120,482,0.24770276511615452,pointwise_by_region,482.0
random,456,362,-0.10732700448487176,120,482,0.37621077650683266,pointwise_by_region,482.0
random,123,362,-0.10732700448487176,120,482,0.3727623400833431,pointwise_by_region,482.0
random,789,362,-0.10732700448487176,130,491,0.33171366207982644,pointwise_by_region,491.0
random,1,362,-0.10732700448487176,130,492,0.23961534852952748,pointwise_by_region,492.0
random,42,362,-0.10732700448487176,130,492,0.3212859202532027,pointwise_by_region,492.0
random,456,362,-0.10732700448487176,130,492,0.3699340320734277,pointwise_by_region,492.0
random,123,362,-0.10732700448487176,130,492,0.39419640544713197,pointwise_by_region,492.0
random,789,362,-0.10732700448487176,140,501,0.39869093360124885,pointwise_by_region,501.0
random,1,362,-0.10732700448487176,140,501,0.2531784686743822,pointwise_by_region,501.0
random,42,362,-0.10732700448487176,140,502,0.33158359167079066,pointwise_by_region,502.0
random,456,362,-0.10732700448487176,140,502,0.3880100284221337,pointwise_by_region,502.0
random,123,362,-0.10732700448487176,140,502,0.3969438701884973,pointwise_by_region,502.0
random,789,362,-0.10732700448487176,150,512,0.34900276258636576,pointwise_by_region,512.0
random,1,362,-0.10732700448487176,150,512,0.2773869719729454,pointwise_by_region,512.0
random,42,362,-0.10732700448487176,150,512,0.3413244810624376,pointwise_by_region,512.0
random,456,362,-0.10732700448487176,150,512,0.3975319860976948,pointwise_by_region,512.0
random,123,362,-0.10732700448487176,150,512,0.39693691239778306,pointwise_by_region,512.0
random,789,362,-0.10732700448487176,160,522,0.41768903225415344,pointwise_by_region,522.0
random,1,362,-0.10732700448487176,160,522,0.30230135919705736,pointwise_by_region,522.0
random,42,362,-0.10732700448487176,160,522,0.34430012451165115,pointwise_by_region,522.0
random,456,362,-0.10732700448487176,160,522,0.3998835331057945,pointwise_by_region,522.0
random,123,362,-0.10732700448487176,160,522,0.3428302525515061,pointwise_by_region,522.0
random,789,362,-0.10732700448487176,170,532,0.4163910114819862,pointwise_by_region,532.0
random,1,362,-0.10732700448487176,170,532,0.30914651452413255,pointwise_by_region,532.0
random,42,362,-0.10732700448487176,170,532,0.35398100718568426,pointwise_by_region,532.0
random,456,362,-0.10732700448487176,170,531,0.41793170690211956,pointwise_by_region,531.0
random,123,362,-0.10732700448487176,170,532,0.40558416708796097,pointwise_by_region,532.0
random,789,362,-0.10732700448487176,180,542,0.4243610791340332,pointwise_by_region,542.0
random,1,362,-0.10732700448487176,180,541,0.31583620822561786,pointwise_by_region,541.0
random,42,362,-0.10732700448487176,180,542,0.33122039191807195,pointwise_by_region,542.0
random,456,362,-0.10732700448487176,180,542,0.41871192675608104,pointwise_by_region,542.0
random,123,362,-0.10732700448487176,180,541,0.4115561228046847,pointwise_by_region,541.0
random,789,362,-0.10732700448487176,190,552,0.4397516027096249,pointwise_by_region,552.0
random,1,362,-0.10732700448487176,190,551,0.31560188844551607,pointwise_by_region,551.0
random,42,362,-0.10732700448487176,190,552,0.40023579905126816,pointwise_by_region,552.0
random,456,362,-0.10732700448487176,190,552,0.4271539106500103,pointwise_by_region,552.0
random,123,362,-0.10732700448487176,190,552,0.41938217145689716,pointwise_by_region,552.0
random,789,362,-0.10732700448487176,200,362,-0.10732700448487176,pointwise_by_region,362.0
random,1,362,-0.10732700448487176,200,362,-0.10732700448487176,pointwise_by_region,362.0
random,42,362,-0.10732700448487176,200,362,-0.10732700448487176,pointwise_by_region,362.0
random,456,362,-0.10732700448487176,200,362,-0.10732700448487176,pointwise_by_region,362.0
random,123,362,-0.10732700448487176,200,362,-0.10732700448487176,pointwise_by_region,362.0
