Method,Seed,Initial Set Size,Initial Test R2,Budget,Labeled Set Size,Test R2,Cost Function,Total Cost
greedycost,1,162,0.3929678844157791,60,213,0.460896111581687,pointwise_by_region,213.0
greedycost,42,162,0.3929678844157791,60,217,0.4421845730344822,pointwise_by_region,217.0
greedycost,456,162,0.3929678844157791,60,222,0.15557465799975712,pointwise_by_region,222.0
greedycost,123,162,0.3929678844157791,60,231,0.46075144064298845,pointwise_by_region,231.0
greedycost,789,162,0.3929678844157791,70,237,0.4807955871058882,pointwise_by_region,237.0
greedycost,1,162,0.3929678844157791,70,227,0.4761903429261396,pointwise_by_region,227.0
greedycost,42,162,0.3929678844157791,70,228,0.4315474718326109,pointwise_by_region,228.0
greedycost,456,162,0.3929678844157791,70,230,0.42995775065452857,pointwise_by_region,230.0
greedycost,123,162,0.3929678844157791,70,240,0.44922075962302976,pointwise_by_region,240.0
greedycost,789,162,0.3929678844157791,80,246,0.4938527809766373,pointwise_by_region,246.0
greedycost,1,162,0.3929678844157791,80,241,0.4804901357988667,pointwise_by_region,241.0
greedycost,42,162,0.3929678844157791,80,237,0.459659782026118,pointwise_by_region,237.0
greedycost,456,162,0.3929678844157791,80,237,0.44059114803421084,pointwise_by_region,237.0
greedycost,123,162,0.3929678844157791,80,248,0.4547727172745275,pointwise_by_region,248.0
greedycost,789,162,0.3929678844157791,90,252,0.5033740974616125,pointwise_by_region,252.0
greedycost,1,162,0.3929678844157791,90,249,0.4723550452726305,pointwise_by_region,249.0
greedycost,42,162,0.3929678844157791,90,246,0.4849426246771116,pointwise_by_region,246.0
greedycost,456,162,0.3929678844157791,90,240,0.44169301778940673,pointwise_by_region,240.0
greedycost,123,162,0.3929678844157791,90,254,0.45947427476190383,pointwise_by_region,254.0
greedycost,42,162,0.3929678844157791,100,162,0.3929678844157791,clustered_by_region,
greedycost,789,162,0.3929678844157791,100,259,0.5035886063915769,pointwise_by_region,259.0
greedycost,1,162,0.3929678844157791,100,257,0.47845715197229877,pointwise_by_region,257.0
greedycost,42,162,0.3929678844157791,100,257,0.4904203482838364,pointwise_by_region,257.0
greedycost,456,162,0.3929678844157791,100,253,0.45600760809218777,pointwise_by_region,253.0
greedycost,123,162,0.3929678844157791,100,258,0.4622621113986024,pointwise_by_region,258.0
greedycost,789,162,0.3929678844157791,110,275,0.48542582924145283,pointwise_by_region,275.0
greedycost,1,162,0.3929678844157791,110,263,0.4858630846095101,pointwise_by_region,263.0
greedycost,42,162,0.3929678844157791,110,270,0.4959259170603749,pointwise_by_region,270.0
greedycost,456,162,0.3929678844157791,110,262,0.475516899245191,pointwise_by_region,262.0
greedycost,123,162,0.3929678844157791,110,264,0.49200359808642813,pointwise_by_region,264.0
greedycost,789,162,0.3929678844157791,120,287,0.5246796687125685,pointwise_by_region,287.0
greedycost,1,162,0.3929678844157791,120,275,0.4655191975850641,pointwise_by_region,275.0
greedycost,42,162,0.3929678844157791,120,279,0.5081870493183387,pointwise_by_region,279.0
greedycost,456,162,0.3929678844157791,120,275,0.477112735987664,pointwise_by_region,275.0
greedycost,123,162,0.3929678844157791,120,271,0.47040728953931144,pointwise_by_region,271.0
greedycost,789,162,0.3929678844157791,130,296,0.49485067721686615,pointwise_by_region,296.0
greedycost,1,162,0.3929678844157791,130,289,0.48061181677400555,pointwise_by_region,289.0
greedycost,42,162,0.3929678844157791,130,295,0.5194335456707889,pointwise_by_region,295.0
greedycost,456,162,0.3929678844157791,130,285,0.4812586966564679,pointwise_by_region,285.0
greedycost,123,162,0.3929678844157791,130,284,0.48260153622504054,pointwise_by_region,284.0
greedycost,789,162,0.3929678844157791,140,307,0.4919725609197284,pointwise_by_region,307.0
greedycost,1,162,0.3929678844157791,140,300,0.5042486373075379,pointwise_by_region,300.0
greedycost,42,162,0.3929678844157791,140,307,0.5246705194181537,pointwise_by_region,307.0
greedycost,456,162,0.3929678844157791,140,289,0.48319782744393036,pointwise_by_region,289.0
greedycost,123,162,0.3929678844157791,140,293,0.460829347349627,pointwise_by_region,293.0
greedycost,789,162,0.3929678844157791,150,319,0.509094352572419,pointwise_by_region,319.0
greedycost,1,162,0.3929678844157791,150,306,0.5071744492157952,pointwise_by_region,306.0
greedycost,42,162,0.3929678844157791,150,316,0.5244603514538915,pointwise_by_region,316.0
greedycost,456,162,0.3929678844157791,150,302,0.48095431217018025,pointwise_by_region,302.0
greedycost,123,162,0.3929678844157791,150,299,0.46411870079068385,pointwise_by_region,299.0
greedycost,789,162,0.3929678844157791,160,325,0.5105878681668585,pointwise_by_region,325.0
greedycost,1,162,0.3929678844157791,160,312,0.5102045907880797,pointwise_by_region,312.0
greedycost,42,162,0.3929678844157791,160,323,0.5280571182144085,pointwise_by_region,323.0
greedycost,456,162,0.3929678844157791,160,317,0.49486685474750836,pointwise_by_region,317.0
greedycost,123,162,0.3929678844157791,160,308,0.505749095181742,pointwise_by_region,308.0
greedycost,789,162,0.3929678844157791,170,334,0.523851907961495,pointwise_by_region,334.0
greedycost,1,162,0.3929678844157791,170,318,0.5133219041591066,pointwise_by_region,318.0
greedycost,42,162,0.3929678844157791,170,336,0.5057142301823527,pointwise_by_region,336.0
greedycost,456,162,0.3929678844157791,170,324,0.5051063819927076,pointwise_by_region,324.0
greedycost,123,162,0.3929678844157791,170,314,0.49428528112779224,pointwise_by_region,314.0
greedycost,789,162,0.3929678844157791,180,343,0.5234586323599879,pointwise_by_region,343.0
greedycost,1,162,0.3929678844157791,180,330,0.5132110688419035,pointwise_by_region,330.0
greedycost,42,162,0.3929678844157791,180,342,0.5358302261106198,pointwise_by_region,342.0
greedycost,456,162,0.3929678844157791,180,337,0.4971571808381646,pointwise_by_region,337.0
greedycost,123,162,0.3929678844157791,180,324,0.5132405138232266,pointwise_by_region,324.0
greedycost,789,162,0.3929678844157791,190,357,0.5299145557222502,pointwise_by_region,357.0
greedycost,1,162,0.3929678844157791,190,340,0.526938892796604,pointwise_by_region,340.0
greedycost,42,162,0.3929678844157791,190,357,0.5353255888994682,pointwise_by_region,357.0
greedycost,456,162,0.3929678844157791,190,342,0.48709406723430826,pointwise_by_region,342.0
greedycost,123,162,0.3929678844157791,190,331,0.5013144739682448,pointwise_by_region,331.0
greedycost,789,162,0.3929678844157791,200,365,0.52482290070895,pointwise_by_region,365.0
greedycost,1,162,0.3929678844157791,200,345,0.5279655017030604,pointwise_by_region,345.0
greedycost,42,162,0.3929678844157791,200,365,0.5307158425783367,pointwise_by_region,365.0
greedycost,456,162,0.3929678844157791,200,355,0.489801663582461,pointwise_by_region,355.0
greedycost,123,162,0.3929678844157791,200,345,0.5020971199546922,pointwise_by_region,345.0
random,789,162,0.3929678844157791,10,172,0.4174324933275346,pointwise_by_region,172.0
random,1,162,0.3929678844157791,10,172,0.42735466717304205,pointwise_by_region,172.0
random,42,162,0.3929678844157791,10,172,0.4016759863632874,pointwise_by_region,172.0
random,456,162,0.3929678844157791,10,171,0.42305251136696764,pointwise_by_region,171.0
random,123,162,0.3929678844157791,10,172,0.4144384210819785,pointwise_by_region,172.0
random,789,162,0.3929678844157791,20,182,0.41272835650863693,pointwise_by_region,182.0
random,1,162,0.3929678844157791,20,182,0.4319069720939065,pointwise_by_region,182.0
random,42,162,0.3929678844157791,20,182,0.3993073212084941,pointwise_by_region,182.0
random,456,162,0.3929678844157791,20,182,0.39522118025096054,pointwise_by_region,182.0
random,123,162,0.3929678844157791,20,182,0.40873347778076086,pointwise_by_region,182.0
random,789,162,0.3929678844157791,30,192,0.40362756838316904,pointwise_by_region,192.0
random,1,162,0.3929678844157791,30,191,0.4508466480414832,pointwise_by_region,191.0
random,42,162,0.3929678844157791,30,192,0.43478399392059675,pointwise_by_region,192.0
random,456,162,0.3929678844157791,30,191,0.3654021493669404,pointwise_by_region,191.0
random,123,162,0.3929678844157791,30,192,0.4219106832063142,pointwise_by_region,192.0
random,789,162,0.3929678844157791,40,202,0.44886246617566583,pointwise_by_region,202.0
random,1,162,0.3929678844157791,40,202,0.46602636213133297,pointwise_by_region,202.0
random,42,162,0.3929678844157791,40,202,0.4690658806646817,pointwise_by_region,202.0
random,456,162,0.3929678844157791,40,202,0.42399746790897963,pointwise_by_region,202.0
random,123,162,0.3929678844157791,40,202,0.4457432618695316,pointwise_by_region,202.0
random,789,162,0.3929678844157791,50,212,0.44820006716978267,pointwise_by_region,212.0
random,1,162,0.3929678844157791,50,212,0.48108772627863805,pointwise_by_region,212.0
random,42,162,0.3929678844157791,50,212,0.46995714236242214,pointwise_by_region,212.0
random,456,162,0.3929678844157791,50,212,0.40429050902435404,pointwise_by_region,212.0
random,123,162,0.3929678844157791,50,212,0.45712304792030745,pointwise_by_region,212.0
random,789,162,0.3929678844157791,60,222,0.45022345093528093,pointwise_by_region,222.0
random,1,162,0.3929678844157791,60,222,0.4466329191413593,pointwise_by_region,222.0
random,42,162,0.3929678844157791,60,222,0.47036639127755697,pointwise_by_region,222.0
random,456,162,0.3929678844157791,60,222,0.41575647402103677,pointwise_by_region,222.0
random,123,162,0.3929678844157791,60,222,0.45255095571276693,pointwise_by_region,222.0
random,789,162,0.3929678844157791,70,232,0.4420916543028065,pointwise_by_region,232.0
random,1,162,0.3929678844157791,70,232,0.4778831250979185,pointwise_by_region,232.0
random,42,162,0.3929678844157791,70,232,0.48949424334358616,pointwise_by_region,232.0
random,456,162,0.3929678844157791,70,232,0.4518166275847735,pointwise_by_region,232.0
random,123,162,0.3929678844157791,70,232,0.4610931734483429,pointwise_by_region,232.0
random,789,162,0.3929678844157791,80,242,0.471610621804204,pointwise_by_region,242.0
random,1,162,0.3929678844157791,80,242,0.49378335443909926,pointwise_by_region,242.0
random,42,162,0.3929678844157791,80,242,0.48889291239215593,pointwise_by_region,242.0
random,456,162,0.3929678844157791,80,242,0.4921909310101925,pointwise_by_region,242.0
random,123,162,0.3929678844157791,80,241,0.4710172655160143,pointwise_by_region,241.0
random,789,162,0.3929678844157791,90,252,0.4849967982868003,pointwise_by_region,252.0
random,1,162,0.3929678844157791,90,252,0.47811238682270685,pointwise_by_region,252.0
random,42,162,0.3929678844157791,90,252,0.4933109416250506,pointwise_by_region,252.0
random,456,162,0.3929678844157791,90,252,0.4858216465481512,pointwise_by_region,252.0
random,123,162,0.3929678844157791,90,252,0.4832242631854782,pointwise_by_region,252.0
random,42,162,0.3929678844157791,100,162,0.3929678844157791,clustered_by_region,
random,789,162,0.3929678844157791,100,262,0.48890545656900686,pointwise_by_region,262.0
random,1,162,0.3929678844157791,100,262,0.4844176822417333,pointwise_by_region,262.0
random,42,162,0.3929678844157791,100,262,0.4994221168428763,pointwise_by_region,262.0
random,456,162,0.3929678844157791,100,262,0.49447622799389934,pointwise_by_region,262.0
random,123,162,0.3929678844157791,100,262,0.48866081340800094,pointwise_by_region,262.0
random,789,162,0.3929678844157791,110,272,0.49331123241334074,pointwise_by_region,272.0
random,1,162,0.3929678844157791,110,272,0.47643122743646793,pointwise_by_region,272.0
random,42,162,0.3929678844157791,110,272,0.5063195633743327,pointwise_by_region,272.0
random,456,162,0.3929678844157791,110,271,0.49711074832649105,pointwise_by_region,271.0
random,123,162,0.3929678844157791,110,272,0.5100354128393438,pointwise_by_region,272.0
random,789,162,0.3929678844157791,120,282,0.5082619615864947,pointwise_by_region,282.0
random,1,162,0.3929678844157791,120,282,0.48372400313295927,pointwise_by_region,282.0
random,42,162,0.3929678844157791,120,282,0.5066669826132837,pointwise_by_region,282.0
random,456,162,0.3929678844157791,120,282,0.5008861334792025,pointwise_by_region,282.0
random,123,162,0.3929678844157791,120,282,0.5184973211397887,pointwise_by_region,282.0
random,789,162,0.3929678844157791,130,292,0.5160719563194008,pointwise_by_region,292.0
random,1,162,0.3929678844157791,130,292,0.48241501252521624,pointwise_by_region,292.0
random,42,162,0.3929678844157791,130,292,0.528082090646119,pointwise_by_region,292.0
random,456,162,0.3929678844157791,130,292,0.5045267052531031,pointwise_by_region,292.0
random,123,162,0.3929678844157791,130,292,0.5016149290535302,pointwise_by_region,292.0
random,789,162,0.3929678844157791,140,302,0.5152614254074277,pointwise_by_region,302.0
random,1,162,0.3929678844157791,140,302,0.47769673702549487,pointwise_by_region,302.0
random,42,162,0.3929678844157791,140,302,0.5139469408988853,pointwise_by_region,302.0
random,456,162,0.3929678844157791,140,301,0.5230128651035623,pointwise_by_region,301.0
random,123,162,0.3929678844157791,140,302,0.5120538638537373,pointwise_by_region,302.0
random,789,162,0.3929678844157791,150,312,0.5191070627427208,pointwise_by_region,312.0
random,1,162,0.3929678844157791,150,312,0.49068311438927625,pointwise_by_region,312.0
random,42,162,0.3929678844157791,150,312,0.5165935828047752,pointwise_by_region,312.0
random,456,162,0.3929678844157791,150,312,0.5231015388605678,pointwise_by_region,312.0
random,123,162,0.3929678844157791,150,312,0.5118029928252801,pointwise_by_region,312.0
random,789,162,0.3929678844157791,160,322,0.5283345091211076,pointwise_by_region,322.0
random,1,162,0.3929678844157791,160,322,0.4938890865048575,pointwise_by_region,322.0
random,42,162,0.3929678844157791,160,321,0.5248176684847059,pointwise_by_region,321.0
random,456,162,0.3929678844157791,160,322,0.526836761608176,pointwise_by_region,322.0
random,123,162,0.3929678844157791,160,322,0.5131044251821061,pointwise_by_region,322.0
random,789,162,0.3929678844157791,170,332,0.5302865592394622,pointwise_by_region,332.0
random,1,162,0.3929678844157791,170,332,0.4971142667431807,pointwise_by_region,332.0
random,42,162,0.3929678844157791,170,332,0.5163190390016409,pointwise_by_region,332.0
random,456,162,0.3929678844157791,170,332,0.5317863095171518,pointwise_by_region,332.0
random,123,162,0.3929678844157791,170,332,0.5118453894747781,pointwise_by_region,332.0
random,789,162,0.3929678844157791,180,342,0.5309689624428864,pointwise_by_region,342.0
random,1,162,0.3929678844157791,180,342,0.5039500060979824,pointwise_by_region,342.0
random,42,162,0.3929678844157791,180,342,0.5190830052004134,pointwise_by_region,342.0
random,456,162,0.3929678844157791,180,342,0.5336424902113307,pointwise_by_region,342.0
random,123,162,0.3929678844157791,180,342,0.5358230487103559,pointwise_by_region,342.0
random,789,162,0.3929678844157791,190,352,0.5335355342327568,pointwise_by_region,352.0
random,1,162,0.3929678844157791,190,352,0.5086325817314236,pointwise_by_region,352.0
random,42,162,0.3929678844157791,190,352,0.5189721043700097,pointwise_by_region,352.0
random,456,162,0.3929678844157791,190,352,0.5201353782449039,pointwise_by_region,352.0
random,123,162,0.3929678844157791,190,352,0.5078736524697356,pointwise_by_region,352.0
random,789,162,0.3929678844157791,200,362,0.5345108440295598,pointwise_by_region,362.0
random,1,162,0.3929678844157791,200,362,0.5036367224206076,pointwise_by_region,362.0
random,42,162,0.3929678844157791,200,362,0.5176329448478849,pointwise_by_region,362.0
random,456,162,0.3929678844157791,200,361,0.5395675554089174,pointwise_by_region,361.0
random,123,162,0.3929678844157791,200,362,0.5321355014443232,pointwise_by_region,362.0
